,AC093525.7,AC253536.3,LINC01772,AC010531.3,AC138028.4,AC007878.1,AL355916.2,AC006059.1,AC022395.1,AP005131.4,AL034550.1,ILF3-DT,AC138207.7,ACTA2-AS1,STARD4-AS1,WAC-AS1,AC008507.2,AP001350.1,AC131971.1,AC009951.5,AP005131.1,AL450326.1,AC006441.1,TBL1XR1-AS1,AC004893.2,LINC02328,AL158212.5,AC016747.3,AL049840.6,AC073569.1,FAM198B-AS1,AL022098.1,AC215522.2,AC093330.3,PLCB2-AS1,AC008937.2,AC009120.3,AC073957.3,AL031600.1,LINC00265,AL357140.4,ITPRIP-AS1,PSMG3-AS1,AC005546.1,AC011466.1,AC073655.3,BIRC6-AS1,AC100774.1,AL390236.1,Z83843.1,RPS6KA2-AS1,AL136984.1,AC069549.2,AC245060.2,AC012020.1,AC067945.3,AC087521.2,Z82243.1,ANKRD10-IT1,AL034397.1,AC022893.1,AL357093.2,AC093690.1,AL137060.3,LCMT1-AS2,AC093677.2,AC006017.1,AL158163.1,AC068205.2,AC137932.3,AC124944.3,AC016931.1,AC055811.1,AC015802.1,AC034102.6,AC012358.2,AC016910.1,AC016831.1,AL161725.1,NDUFA6-DT,AL390195.1,AC093525.5,AL391097.2,AC009021.2,AC092119.2,LINC00894,AC116158.3,AC067751.1,AL359962.3,AC122129.1,AC006364.1,AL358472.3,AP001363.1,MIR4432HG,FAM157C,AC092120.3,AC004847.1,NRIR,AC016957.2,AC103739.2,AC084125.4,AC131009.3,AC004494.1,RNF157-AS1,AC008667.3,AC234775.2,LINC00707,LINC01311,AC009093.10,VIPR1-AS1,AL117336.2,AP000759.1,AC010542.5,ATP1B3-AS1,LINC00653,LINC02422,AL356481.3,AC009090.1,AC114752.1,AL096870.10,HPN-AS1,AC090519.1,AC108673.2,AL356753.1,AC021078.1,AC018797.3,Diagnosis
RNA368_FPKM,0.883634084,0.546866466,0.681755973,2.527960366,4.506916541,0.56684487,0.284814494,0.178359898,0.055896778,0.100902512,0.618968536,9.271369831,0.0,0.112515463,0.024610976,3.993502824,0.0,0.200230635,0.154417609,0.0,0.064310113,1.003743793,0.872897206,0.0,0.076282299,0.53236845,0.24628853,0.385779378,1.105621334,0.0,0.343581285,0.809074731,2.629271654,2.000220596,0.402899467,0.123270744,0.297353424,1.715826564,2.007546248,0.196514957,0.0,1.759224053,0.335211112,0.585286182,0.455981175,0.479797937,0.0,0.0,0.0,0.621059084,0.243289165,0.080582307,0.049749325,0.291111272,0.569366585,0.163883721,0.0,0.322499591,2.670075521,0.042848962,0.472893702,0.136782373,0.125730103,0.316899499,0.055363952,0.081879928,0.566799523,1.341599838,0.087169178,1.00047841,0.990720567,0.0,0.185903247,0.894992179,0.370574868,0.122790441,0.0,0.838761397,0.245711629,0.045568759,0.804441533,0.133399634,0.0,0.0,0.665163686,0.265127194,0.177438574,0.0,1.613075088,0.63046907,0.0,1.470609581,1.733688616,0.035382254,5.371054119,0.348851978,8.4230893,1.287119555,22.85002188,0.189023924,1.128568281,0.797375949,0.585912948,0.04605365,0.0,0.232534004,0.0,0.527920611,0.899336802,0.053860023,0.824920266,3.651014735,27.55905537,0.202937742,2.676745713,1.956060311,0.663401876,0.639237143,0.204754774,0.062698924,0.017824528,0.0,10.12656072,0.0,7.278864092,1.110988428,0
RNA37_FPKM,1.301807945,1.720605604,1.183453867,2.963183423,6.28779052,1.981574312,1.213488408,1.328139709,0.087937899,0.141107867,1.217120136,9.481361645,0.598800671,0.168580195,0.148410818,3.826000411,0.067998474,0.892451952,0.70179766,0.496945097,0.185468453,2.421244393,0.732340143,0.0,0.160016321,0.523860807,0.839438364,0.910280013,4.203251271,0.359793893,0.7319359,0.697680883,6.578566781,1.756225531,0.985942199,0.517015577,0.623845307,2.592691561,4.351247409,0.715621488,0.0,1.341855943,0.283710413,1.22774671,1.544946591,0.754793968,0.229578653,0.049885343,0.158982932,3.169861524,0.0,0.169061089,0.052170115,0.610749317,1.185348734,0.300760026,0.248759659,1.183964417,9.500811738,0.134845214,0.879198734,0.163951149,0.253570241,0.362574746,0.145165169,0.085891745,1.188828538,2.037755509,0.052241698,2.470139992,2.127587477,0.744261959,0.714904802,1.711670823,0.610720202,0.134631675,0.305958549,0.434533399,0.797241885,0.076462225,0.703059408,0.139801059,0.0,0.0,0.482918505,0.479641793,1.587966014,0.0,1.732985474,1.102017664,0.0,0.385581497,2.424489715,0.029684875,14.12477748,0.243927319,12.22494999,0.856660397,11.60470988,0.396570808,0.0,1.393724209,4.448904264,0.217347855,0.0,0.731781957,0.066891795,0.276815812,1.442530004,0.112970418,0.329590775,5.038191586,11.93806096,0.638251401,2.131444203,1.715753602,0.69565017,0.893945928,0.214787008,0.065707646,0.0,0.0,7.504967515,0.0,7.059397836,2.330334774,0
RNA379_FPKM,1.963950098,1.196343604,1.097270116,3.90409416,7.598897268,1.240124027,1.60978718,0.676399506,0.122308489,0.294338506,1.128438055,12.79353045,0.333053204,0.187560131,0.116665933,3.526385214,0.0,1.168189478,0.525546597,0.0,0.234486812,1.756895491,0.25469182,0.0,0.22251991,0.412215196,0.269394565,0.281263641,3.62826142,0.333552534,0.203594778,0.839180186,4.656811588,1.153427493,0.587640609,0.719031003,1.08456241,1.959323084,5.270633353,0.485688958,0.291967901,1.632830307,0.24875591,0.569001382,1.227807423,1.22462273,0.478880725,0.069432517,0.055290773,1.539957166,0.354831803,0.176323225,0.07256084,0.849389677,0.867644289,0.836584379,0.199595843,1.646638597,6.537077457,0.0,0.752460171,0.028509305,0.268014786,0.210113488,0.121139556,0.059742526,0.330578812,2.091777563,0.018168515,3.009755314,2.752505819,0.147826937,0.18073074,1.842982157,1.080999385,0.016277403,0.0,0.515885732,1.097574647,0.093042654,0.880018196,0.388950245,0.0,0.0,1.044748567,0.44954797,2.225750726,0.0,1.032903715,1.839140979,0.0,0.268193555,1.685909814,0.134175021,10.52408444,0.16957282,8.733881007,5.198860115,9.316206499,0.413605781,0.987514395,1.93860807,3.931190541,0.28548462,0.201266411,0.0,0.077519677,0.539003499,0.848779645,0.218213168,0.343748574,5.885897431,7.282150447,0.887712409,3.325771047,2.126854189,1.548105012,1.243240757,0.298630255,1.005702751,0.025996674,0.33966342,7.877525503,0.0,6.326243869,2.160583451,1
RNA38_FPKM,0.923475389,0.533463577,0.779661814,3.62635429,3.145871585,0.967583328,0.312546835,0.626335966,0.027259536,0.0,0.603743978,7.354878448,0.445617779,0.17246506,0.036007357,2.41091331,0.0,0.58593454,0.150625919,0.346626727,0.094089615,0.685395116,0.170231749,0.123823909,0.099224225,0.474408581,0.180167564,0.188162248,2.022086686,0.111531146,0.502709272,0.894408906,6.631478145,0.862079718,0.393006359,0.601072617,0.580258628,1.299288382,2.480369714,0.218311476,0.0,2.027998978,0.401544982,0.190259013,1.36848635,0.701973623,0.106730666,0.0,0.110893002,1.171201431,0.3560249,0.275171837,0.032355726,0.0,0.704576092,0.039952349,0.026695481,0.629329125,5.3018575,0.062704385,0.230633749,0.114358408,0.141505052,0.533916441,0.008998582,0.0,1.326841365,3.38441811,0.0,2.317751913,0.920380829,0.148323995,0.181338434,1.900089855,0.154911598,0.125218277,0.0,0.975861723,1.138459333,0.02666678,0.392315663,0.130054675,0.0,0.0,0.249539873,0.278006197,0.530774822,0.0,0.268643779,0.942966068,0.0,0.358641778,1.409333145,0.01380543,22.33696295,0.170142997,4.244326557,2.486826423,14.56643899,0.276614141,0.440344195,0.518593512,0.891571901,0.14599389,0.0,0.340285994,0.010369702,0.46344833,0.567627722,0.058372129,0.459816807,2.249280198,14.80444172,0.593690458,1.643926308,2.844639609,0.776443868,0.623540816,0.599268757,0.244595461,0.0,0.0,22.38940343,0.0,10.5379398,1.986697026,0
RNA383_FPKM,2.188381541,0.725519389,0.648755709,3.156645763,5.134684511,1.604374784,0.765199586,0.719392779,0.059344448,0.0,0.903339573,16.21027482,0.0,0.187672317,0.104486865,3.780423168,0.0,0.531285852,0.382449945,0.125679844,0.187711869,1.171964235,0.555809655,0.0,0.161951,0.362748734,0.522783405,0.409484197,3.520400863,0.849761348,0.387465294,0.7633264,4.026568333,1.333018351,0.855374999,0.784899838,0.947081871,2.096729079,4.829720903,0.324459861,0.212534121,1.612601108,0.474382195,0.414196931,0.67010742,0.381900659,0.0,0.101029944,0.040207561,1.406256497,0.516590111,0.256657686,0.088008656,0.463528281,0.956087792,0.260930719,0.087149225,2.054187396,5.566641714,0.090983708,0.342214555,0.165914098,0.246356653,0.244610513,0.137121282,0.130375104,0.481280832,1.669460834,0.092522171,3.517530731,1.752599935,0.107608638,0.52618086,0.949945105,0.899051102,0.029619536,0.154828872,0.536292695,0.9942962,0.058040019,0.924994568,0.0,0.0,0.0,0.814567041,0.436173758,1.807976899,0.0,1.002197667,2.0967409,0.0,0.585274263,1.533484163,0.052573121,11.44445894,0.308566935,11.18577957,0.866970505,7.543130481,0.602048327,2.156040884,1.974880902,2.910443294,0.158865653,0.0,0.987391217,0.033850275,0.784485563,1.179176461,0.101626344,0.708790143,5.098928103,5.722906009,1.076701647,2.893640917,1.396692352,0.985723163,0.678460389,0.0,0.731875775,0.0,0.12356919,4.58595624,0.0,6.553710356,3.242722203,0
RNA385_FPKM,2.164774263,0.570296237,1.01334697,3.6185128,5.576782878,1.313602248,0.940571563,0.632420738,0.07774547,0.093548231,0.968231137,12.99845687,0.71457777,0.100576896,0.098382649,4.997537617,0.045114572,0.870015997,0.357889802,0.0,0.078246583,1.465511252,0.728204349,0.0,0.229835112,0.306149865,0.470860262,0.201153793,3.170723102,0.795191435,0.574781507,0.887484636,4.596006158,1.261258813,0.653662037,0.599806199,0.723742762,2.37794783,5.210676522,0.318790887,0.208809252,1.389836875,0.355705774,0.678185585,0.365776207,0.917289095,0.456564276,0.132356448,0.105398602,1.137023632,0.253768182,0.392239046,0.046123345,0.80970079,0.862583665,0.341810205,0.095140307,2.018342286,9.21516691,0.0,0.836879577,0.040756314,0.268948736,0.220315659,0.147556123,0.028478119,0.866858639,2.251421548,0.043286086,3.86909049,1.93518755,0.176193066,0.258509586,0.439234369,0.99376395,0.116412533,0.0,0.653389932,0.9235406,0.069692494,0.559271178,0.0,0.0,0.0,1.031570601,0.304133694,1.496776835,0.0,1.504399629,2.250040005,0.0,0.383403976,1.808098298,0.044275851,13.05256542,0.242549772,12.57234557,1.428308861,8.693553689,0.460074395,0.784528295,1.848058144,3.226215606,0.080047191,0.0,0.727649315,0.040646267,0.513846723,0.993074793,0.095689243,0.382342181,6.278961378,5.692466928,0.987446907,3.549565773,2.052236788,0.645704412,0.888897487,0.071214412,0.261483402,0.0,0.161920479,8.07285055,0.0,4.563046554,3.089503452,1
RNA386_FPKM,1.167155766,0.158069989,1.059668579,2.921730578,4.826635543,0.87351767,0.246890276,0.103072869,0.12921935,0.116632653,0.44710209,26.67766503,0.659944103,0.111471916,0.028440972,4.9274196,0.075002597,0.404962247,0.356980914,0.0,0.092906778,1.276168916,0.605315463,0.0,0.117546536,0.417795776,0.64049118,0.445814927,1.437624225,0.528695063,0.521203011,0.27014098,3.299325097,0.322588851,0.465709256,0.712185236,1.546917295,1.709114907,4.795191262,0.6939982,0.115752039,0.924198451,0.713674236,0.225583258,0.972917956,0.415916443,0.252969589,0.055023739,0.0,1.220252283,0.0,0.139737378,0.0,1.177790963,0.471438878,0.189387544,0.115987608,0.186475801,4.40853449,0.049528035,0.894365083,0.022592995,0.156492296,0.166481367,0.042656297,0.047344634,0.393050308,2.031789863,0.129541066,2.649897499,1.254108535,0.117156016,0.0,0.669350156,0.611856573,0.090313962,0.0,0.478864001,0.594600976,0.042126342,1.084719889,0.154201143,0.0,0.05294301,0.709594316,0.176193015,0.724600631,0.0,0.909422715,1.457331111,0.0,1.487138469,1.001980521,0.089962747,7.086483692,0.067227937,8.30481863,0.886845886,9.98148575,0.218487985,1.304268228,2.150391862,2.519132737,0.359284548,0.0,0.134455875,0.042998848,1.952568909,0.917148393,0.076081611,0.771806275,4.219783109,6.231987991,0.937871295,5.213422518,1.644208668,1.073326025,0.246377246,0.0,0.144880693,0.0,0.403851691,6.710202027,0.0,3.736690889,1.391029344,0
RNA39_FPKM,1.638333108,0.591415329,0.686525725,2.734244714,8.362696371,2.196841517,1.068543361,0.983848155,0.120926989,0.254655687,0.669476232,7.988769049,0.741039865,0.208620589,0.186324412,3.011786961,0.0,0.920385524,0.334017969,0.128174638,0.10432342,1.954115721,0.37758553,0.0,0.495042649,0.32698926,0.332973544,0.417205756,5.679972517,0.865905693,0.336774223,0.758379741,6.987450587,1.408680725,1.30733094,0.666485009,0.643293866,2.527272511,3.329266962,0.466415381,0.324867905,0.778368945,0.298944558,0.0,1.251857751,0.648670158,0.591899886,0.205870089,0.163939271,3.179449356,0.39481554,0.479434152,0.071741251,1.259739626,1.645212347,0.398799127,0.108534902,1.918750213,8.250874266,0.069536333,0.441722292,0.232471529,0.240578368,0.18693906,0.079848018,0.0,1.71637176,3.40241728,0.053870348,2.547401645,2.194124335,0.603035781,0.536233602,1.024933021,0.572594338,0.066400999,0.236662853,0.502763854,0.930140469,0.039422979,0.652516673,0.0,0.170194778,0.049546499,0.940756229,0.519733097,1.458526049,0.0,2.340388018,1.31833656,0.0,0.0,0.937686908,0.038266786,10.5334095,0.440212727,7.987530051,0.722834516,14.98394363,0.306752595,0.732394508,0.862541268,3.827599033,0.13697085,0.149266667,0.754595473,0.022992389,0.399694877,1.144394509,0.207110617,0.509842079,4.780055839,10.79962866,1.097218671,1.930045454,2.038698131,1.434971202,0.460907477,0.553764054,0.203409485,0.019280775,0.126022087,7.447643464,0.081766539,7.060450577,1.301667145,1
RNA392_FPKM,1.995682383,0.656558075,0.846828616,2.678322474,5.163311673,1.92842479,0.726720838,0.449755976,0.033577771,0.201937012,1.114772808,14.45817642,0.274221112,0.115808445,0.088649568,4.328546995,0.077919845,0.480844215,0.432640247,0.142288412,0.019311641,1.928438377,0.628863707,0.0,0.061059901,0.307779717,0.369647412,0.231579902,2.820940456,0.549264476,0.657503894,0.993064347,4.961071845,1.89902807,0.483826479,0.591856875,1.606925046,1.829816903,5.624477195,0.498141745,0.240393311,2.304423217,0.73437481,0.702847673,0.800196141,0.432096604,0.0,0.057163903,0.090998362,1.218015051,0.146146311,0.241940382,0.099563727,0.174873544,0.765287392,0.0,0.131447738,0.96827303,5.381507202,0.025739814,0.645242523,0.140785574,0.162580307,0.207563021,0.099716046,0.098325122,0.544367616,1.722008851,0.089720353,3.128392444,2.039323277,0.304314381,0.0,0.69538994,0.889960766,0.100525273,0.0,0.485355033,0.756029971,0.076594534,0.160966347,0.0,0.0,0.0,0.184314849,0.270590569,0.80961266,0.0,1.369991177,1.71592619,0.0,0.882793749,2.775782512,0.076463459,8.819020965,0.139618676,8.24443857,0.416104304,9.397583615,0.113548621,0.541951784,1.915076238,3.348783246,0.138241214,0.0,0.418922927,0.025524936,1.014265167,0.952829008,0.194002621,0.660367386,5.075950314,3.11727677,0.974360121,3.630637721,1.708132934,0.477936418,0.25596016,0.0,0.526847038,0.021404499,0.0,9.078864266,0.0,6.703422253,2.334473676,0
RNA409_FPKM,1.740852785,0.955944013,0.958934957,2.946210437,5.734331534,0.990921351,0.549770379,0.914629197,0.260637895,0.039211653,0.901680697,13.40546954,0.0,0.206065991,0.129069924,3.18241553,0.075622473,0.641725194,0.239973285,0.138093211,0.131158859,1.52074414,1.424139101,0.147900459,0.325996398,0.314048479,0.287038263,0.337178735,1.449502063,0.399862638,0.375393596,0.649564819,3.02046078,1.355296811,0.939114013,0.430869757,1.213155531,1.512916392,5.303178787,0.419881751,0.0,1.397934594,0.541444111,0.454670976,0.85841212,0.559183031,0.0,0.0,0.088314134,1.544093191,0.141837365,0.093912494,0.077313132,0.339267847,0.88143814,0.047761562,0.085061088,1.127730992,6.334543278,0.074918084,0.926886528,0.068316696,0.123984431,0.167889893,0.043019282,0.095424773,0.660583114,2.264458899,0.087074234,2.016189459,1.814396958,0.531644611,0.361147389,0.981693531,0.555256863,0.097573135,0.169958271,0.494647334,0.510078976,0.159315446,0.156218235,0.0,0.0,0.0,0.477049507,0.262636249,1.254540896,0.0,1.008756261,1.22462081,0.105343723,2.142306426,2.35738177,0.288632217,8.993411156,0.067783558,7.164618324,0.461542481,7.129273369,0.440694433,0.789078046,1.85859498,1.857334506,0.241523994,0.0,0.271000536,0.012386007,0.676809131,1.233088997,0.19527731,0.549393009,5.150686936,7.44773706,0.472809446,3.119510229,2.859932795,1.237010114,0.99340896,0.11937185,0.219152325,0.0,0.0,7.39571231,0.0,3.356126588,2.265832964,0
RNA41_FPKM,0.103499182,0.0,0.323812643,2.340933199,1.342456416,0.418256341,0.061294748,0.105289376,0.055011618,0.0,0.0,10.55990469,0.0,0.015810077,0.084746514,4.311300772,0.0,0.0,0.101300071,0.0,0.063265744,0.592529817,0.34353937,0.0,0.025011542,0.387980017,0.0,0.0,1.08777059,0.0,0.232402729,0.406847989,1.182540625,0.228834168,0.0,0.0,0.585177302,0.521989363,1.316800123,0.166490546,0.0,0.472036332,0.428157269,0.0,0.103522451,0.0,0.0,0.09365359,0.037275025,0.509194769,0.0,0.356832536,0.0,0.0,0.091969555,0.0,0.0,0.158635572,2.06402674,0.063247565,0.401820248,0.0,0.095154167,0.39681723,0.018159756,0.080583309,0.446056398,1.820612113,0.0,0.88178981,0.742670829,0.0,0.182909285,0.207174573,0.156253526,0.104335679,0.0,1.312387527,0.475938137,0.0,1.055271293,0.0,0.0,0.0,0.251702237,0.163029039,0.337506385,0.0,1.006403996,0.248111659,0.0,0.361751096,0.0,0.055695146,3.048034974,0.0,6.205488354,1.168928858,13.54174553,0.0,1.332315564,0.784534252,0.207521963,0.0,0.0,0.0,0.0,0.0,0.156145167,0.0,0.46377205,3.970099024,12.77113114,0.399273151,3.169962376,1.434603263,0.783169845,1.257884527,0.0,0.0,0.0,0.0,27.3651805,0.0,8.11732776,1.27520877,0
RNA418_FPKM,0.803846516,1.129459675,0.704008927,1.996313379,5.123640501,0.926791603,0.47793236,0.497294867,0.115456524,0.104184939,0.798925486,10.84509494,0.353729703,0.132793615,0.127071365,3.533109766,0.0,0.620288289,0.744195799,0.122343807,0.099612155,0.725590904,0.360592272,0.0,0.157553225,0.386855219,0.572196221,0.597546999,1.712535058,0.236250109,0.510020913,0.408451539,3.335665925,1.200870802,0.693433564,0.254569989,0.767778293,1.830107161,4.00791047,0.45095369,0.206796356,1.238585737,0.746953821,0.403014892,0.579494347,0.495410146,0.113040762,0.0,0.039140294,0.983364609,0.0,0.291309608,0.017128133,0.902022282,0.429986635,0.253845154,0.028257766,2.331708615,5.514298892,0.022131857,0.288562627,0.161434042,0.109854201,0.386748022,0.038113082,0.0,0.819389431,1.76758488,0.128589704,2.066250826,1.266630015,0.314059585,0.319959597,1.467860694,0.437361901,0.069162961,0.15064897,0.636549129,0.372671162,0.103515702,1.107557298,0.0,0.0,0.0,0.42269517,0.427776489,0.806199355,0.0,0.73129398,0.998264073,0.0,0.379708007,1.79037756,0.087683828,8.486528439,0.12010581,7.090253786,0.40895529,9.847046395,0.19526496,0.699087105,1.372370259,1.355280834,0.249663518,0.0,0.0,0.010978807,1.144823854,1.201844577,0.148308653,0.567918731,8.135587707,13.40436394,0.837980992,2.661701274,1.983187451,0.684991764,0.220082155,0.31716972,0.258899633,0.0,0.120289178,6.553076099,0.0,6.969070971,0.955995788,0
RNA431_FPKM,1.733410714,0.197572593,1.325273253,6.663429714,3.705517012,1.024145459,0.656139319,0.5672017,0.121231449,0.0,0.782887177,15.84807677,0.330076368,0.139396786,0.097823114,2.636594033,0.0,0.651192763,0.074389681,0.171188676,0.139426164,0.870496245,0.504556096,0.091718392,0.110280208,0.342006641,0.177958849,0.697005864,2.996367602,0.661298548,0.093114306,1.117510685,4.397715379,1.008533486,0.776560091,0.356205192,0.859817021,1.74589638,4.449416105,0.402416465,0.144679143,1.155831528,0.493030585,0.846139705,0.811192886,1.733747292,0.316342918,0.0,0.0,0.897718843,0.35166031,0.23300905,0.09588829,0.0,0.724722988,0.473776726,0.145050082,1.398683184,4.272924304,0.09293276,0.590329966,0.112983128,0.167755882,0.499719938,0.053355042,0.059176332,0.983026963,2.072977225,0.017996328,4.187829725,1.841220353,0.366333315,0.0,1.750287909,0.765206993,0.09681434,0.0,0.94946609,0.932320137,0.092214402,1.841020253,0.1927369,0.227310324,0.0,0.739546129,0.162873282,0.769435393,0.0,4.43580372,1.154314627,0.0,0.0,1.670780802,0.020451815,12.95495195,0.420222286,10.04017701,0.42935055,12.09318199,0.546575132,0.978818416,0.0,2.473023587,0.183052941,0.199358964,0.336114351,0.038412293,1.068338692,1.299993089,0.112449318,0.170360775,7.221682127,8.08245764,1.759513686,2.865989093,1.182362322,1.725943949,1.232084167,0.295961093,0.453025176,0.025764316,0.0,14.83261645,0.0,6.98439106,2.9440797,1
RNA44_FPKM,1.131106079,0.144094805,1.040857299,3.605539804,3.269071796,1.792613146,0.797532502,0.582876649,0.058926274,0.177295769,0.815632462,14.43734105,0.120366619,0.203334052,0.103776539,4.53980142,0.341927554,0.211090487,0.379835767,0.249704662,0.18643172,0.105795923,0.73615996,0.0,0.509313339,0.637422907,0.649082815,0.0,2.331024118,0.241094157,0.113189811,0.682316812,3.642820127,0.735561227,0.566376589,0.519712282,1.881137252,1.713578459,5.643459884,0.30498751,0.0,0.842991203,0.564150692,0.0,0.517624466,0.632243402,0.692269304,0.10031803,0.0,1.462175294,0.0,0.169942896,0.139852502,0.0,0.976461835,0.43190849,0.125021324,3.230317161,5.227244431,0.0,0.63447414,0.082403151,0.112147377,0.546652234,0.087553974,0.129520666,1.07549585,3.706393187,0.039388998,3.032199868,2.685593907,0.480936018,0.261333796,0.665992692,0.446441019,0.047067713,0.0,1.182475519,0.598996735,0.115281736,0.423999741,0.140568009,0.165783302,0.0,0.377542996,0.447180065,1.0100712,0.128442334,1.285695424,0.487393118,0.023816618,0.968932058,1.523131833,0.096969512,11.40929016,0.245199621,11.57263115,0.313115967,9.67309114,0.199268652,0.475768646,1.401069003,2.001213263,0.206328134,0.0,0.122568447,0.044821397,0.61219274,0.948079206,0.063085473,0.496922456,4.861578894,7.578717883,0.855590167,3.396506729,1.237228684,0.978985403,0.224594696,0.0,0.264340101,0.0,0.0,8.682485401,0.0,7.710420496,2.244711068,1
RNA442_FPKM,0.394588283,0.284872106,0.514419034,0.464791331,4.006719903,0.689077302,0.556444049,0.1672641,0.087371914,0.0,0.403114895,24.65223536,0.0,0.100495281,0.08334386,4.071137479,0.0,0.365111497,0.482718324,0.246830179,0.10051646,0.941300733,0.363749737,0.0,0.238462852,0.609501245,0.384948026,0.904410312,2.304018983,0.35747819,0.089501652,0.281013236,1.056703924,0.290823539,0.139928376,0.128399544,0.154930444,1.058591339,2.510135287,0.204762378,0.0,0.416636569,0.312511054,0.203271912,0.255829849,0.249934961,0.0,0.0,0.0,0.862834789,0.0,0.125957714,0.034556225,0.0,0.318765092,0.128054754,0.038019286,0.504097152,3.477593637,0.0,0.40314937,0.0,0.131006659,0.390249443,0.067307357,0.0,1.417275646,1.253296757,0.038922291,2.30212534,1.622211673,0.0,0.0,0.054851151,0.49645285,0.052340398,0.0,0.705485742,0.248027946,0.142436885,1.327114615,0.0,0.0,0.0,0.26658034,0.383302925,0.776522654,0.0,1.762756137,0.569355662,0.0,0.383032856,0.602116042,0.081100751,1.415970663,0.424108172,11.9378224,0.386871889,8.4362739,0.0,0.47029182,1.384917375,1.587328182,0.215933763,0.0,0.242314993,0.088609941,1.540238746,0.551225988,0.037413759,0.368377218,4.605159699,4.785990577,0.634143491,5.578126953,1.889926988,0.691254411,0.666027801,0.0,0.130615148,0.018574274,0.0,5.768186751,0.0,4.804653137,1.157556444,0
RNA454_FPKM,1.330928619,0.352935244,0.607010162,2.687801265,5.178033374,1.28065825,0.574549325,0.253305842,0.144363525,0.086833274,0.799123856,13.01266929,0.589772546,0.083010548,0.055602954,4.988551171,0.0,0.387733548,0.265835399,0.0,0.0,1.943890982,0.450658732,0.0,0.164161053,0.398811864,0.476921652,0.248973282,1.427420511,0.590656763,0.429716687,0.371383435,3.006535757,0.300294609,0.346721595,0.0,1.343900633,1.982027931,4.665208773,0.493324526,0.129284905,1.548592397,0.356846231,0.251956771,0.860379406,0.619446637,0.0,0.061456705,0.0,0.96217645,0.0,0.156076579,0.04281258,0.375835622,0.515652145,0.211583277,0.058895379,0.832913448,5.786261632,0.0,0.416274203,0.0,0.212258495,0.446338438,0.035738837,0.052879816,1.024399739,2.448763523,0.016081472,2.852412695,0.730924046,0.327231335,0.159982019,1.087494765,0.820197212,0.057648238,0.0,0.639282974,0.565061227,0.094126881,1.730885743,0.0,0.0,0.0,0.462388346,0.196815422,0.748324883,0.0,0.863483761,0.705414298,0.0,0.474549075,3.35742004,0.027404968,7.727905353,0.150105081,10.77143274,0.415420815,9.639893308,0.0,0.291464786,0.343258179,2.178568491,0.059457902,0.0,0.150175454,0.020584753,0.749750232,1.092773866,0.061808607,0.304276996,6.450242398,8.765942473,0.785779158,3.647747429,3.168156246,1.027662482,0.825287607,0.396581159,0.161822404,0.0,0.0,13.59671923,0.0,6.340886817,2.510028002,0
