,UNC93B6,HMGB1P5,AC024568.1,PTMAP5,AP003086.3,AC103705.1,GAPDHP72,AL590627.1,FAM91A3P,PHACTR2P1,SH3GL1P1,AL669831.3,RPL37P6,CYCSP38,AIDAP2,AC005230.1,AP001885.1,ZNRF2P2,GTF2IP4,KRT8P12,RPS18P9,PDIA3P1,NANOGP4,CCNYL6,RPS10P7,RPS12P26,RPL26P30,AC112694.1,PRELID1P1,AC016629.1,TUBBP1,CCDC144CP,CBX3P2,AC091167.1,AL356235.1,CHP1P2,CSNK1A1P1,AP001992.1,AC135983.2,CICP18,RPL13AP7,CAP2P1,GLDCP1,AC007161.1,DENND10P1,RTEL1P1,PLEKHA8P1,AC079416.2,TMEM14EP,UPF3AP2,AL590396.1,ANP32BP1,RPS4XP16,AL391825.1,AC021148.1,AC006122.1,SMPD4BP,RPSAP36,RPL6P27,VN1R105P,AL049840.7,CYP2F2P,TSPY26P,AC231533.2,RPS10P20,AL031282.1,RPS21P1,TPI1P2,AC136632.1,VDAC1P8,AC011447.1,AL691432.1,ACTG1P17,FAM91A2P,AC092656.1,AC007318.1,RPLP1P6,CHORDC1P4,TBCAP3,IPO5P1,EGLN1P1,PTENP1,AC005363.1,AC060766.1,BOLA2P2,AC025048.6,BEND3P1,HNRNPA1P70,AP006222.1,AC104996.2,AURKAP1,INGX,BNIP3P1,RPL31P11,SUMO2P17,NPY6R,AP005264.4,SELENOKP3,PGAM1P8,AC063950.1,FDPSP3,RPL12P25,SKP1P1,AL513477.1,RPS16P5,NOC2LP1,FAM74A4,ABCA11P,AC023389.2,GUSBP5,RPL13AP3,RPS2P45,AC087633.2,RPL23AP7,AL137803.1,RPS27AP16,AC022137.1,AC016582.2,RPL12P38,ENO1P1,RPL36AP21,AC004057.1,AC090877.1,AL390726.4,GAS2L1P2,SPTLC1P1,Diagnosis
R_JS024_FPKM,0.586206917,21.24397984,0.079235607,11.49996078,1.246285588,0.39423654,0.094189182,0.462443522,0.633575921,0.0,1.359610466,0.535489061,11.04845893,0.834188535,0.17693041,0.942486696,0.938418852,0.0,27.09754538,1.233796714,1.436962679,3.501902012,0.2942045,0.142709127,0.427114146,1.130508032,0.610651608,0.086550252,0.973948116,3.599860979,7.599680121,0.131160959,1.276609954,1.522865318,0.431130932,0.313612035,0.104751373,0.887344613,1.226006334,0.101199476,3.665547467,0.322072792,0.0,0.183253705,6.106771322,0.314976393,0.368858955,0.114131595,0.909367327,0.528990893,0.346591882,0.66033726,0.378360831,2.38215746,0.136961474,0.0,9.484603149,0.33632504,94.36766736,0.0,0.143487558,0.608538714,0.75622345,0.545269669,0.0,5.207354307,0.362494883,0.064670449,4.393905559,0.150230031,0.406060028,3.63014737,0.32384487,0.529623812,0.053582427,2.156306586,0.0,0.199057884,0.286975116,0.16928162,1.175124419,10.37891069,6.888107445,1.713743667,0.657649771,9.015991685,0.266381163,0.411850212,0.366685015,0.358144945,1.551506477,0.332899543,0.289531685,0.046391832,0.35009281,0.087352425,0.076201052,0.0,0.063794967,1.431038529,0.0,0.076657736,0.732402749,0.751607053,0.443248694,0.029975305,0.0,0.150931818,0.0,0.139518872,0.0,0.061664074,0.744899327,0.764135813,0.150683669,319.1947527,0.592955206,2.55839232,0.446276166,2.060072409,1.545887803,149.0509495,0.0,0.556198845,0.074242319,4.803025868,1
R_JS025_FPKM,0.361863832,20.536498,0.293493984,11.97900477,0.734341523,0.312863374,0.05233862,0.470998327,0.097785165,0.075831568,1.214724254,0.644556481,19.5083253,0.515042359,0.294874193,0.872861261,0.685974069,0.148694237,22.30982158,0.865441702,1.786693465,3.446117401,0.272470383,0.198198731,0.474555463,2.093787988,1.130840404,0.080156423,1.909657542,3.333147757,5.840710956,0.056051016,0.80207745,2.115086713,0.06142357,0.290444202,0.0,0.821612095,1.408463585,0.117132225,0.161602887,0.477191657,0.0,0.0,5.623640788,0.343099924,0.883957146,0.264200729,0.099070274,0.712455858,0.0,0.366872283,1.128835754,2.993443517,0.084529474,0.068417343,12.53726393,0.155685035,112.275403,0.45552851,0.132887532,0.442710538,0.429669197,0.224363413,0.0,6.577270874,0.335715869,0.029946486,29.74112183,0.10636804,31.77286548,13.22946035,0.1999085,0.980813082,0.074436104,1.366067615,0.288256616,0.33180001,0.265775063,1.306094489,1.523292871,7.971224001,9.212199555,2.380156766,0.507381817,7.311028982,0.317118209,0.0,0.210498414,0.08292182,2.120615215,0.0,0.114903214,0.386641566,0.405211089,0.080880274,0.141121352,0.0,0.649820296,1.041077293,0.327353529,0.070994709,2.543294453,1.107162503,1.436570752,0.083282711,0.0,0.317611535,0.347234685,0.129181583,0.0,0.028554346,1.135162202,1.650875871,0.083731222,407.4288517,0.549151124,1.507466452,0.708369903,1.780290134,0.220243877,1043.069167,0.0,0.07357748,0.0,5.082731062,1
R_JS026_FPKM,0.779487003,17.51457193,0.070230631,12.26486069,0.63606989,0.19969787,0.066804042,0.683216088,0.468034299,0.036305073,1.712701865,0.45569681,12.64098157,0.246581346,0.047050073,1.392697566,0.744291496,0.0,18.19947189,1.789695978,0.94624564,3.224251925,0.173845811,0.042157032,0.265032212,3.006765802,1.131829709,0.07671398,0.812540812,4.786340084,5.645033553,0.071553716,0.808310032,2.564832838,0.352770991,0.277970623,0.0,0.948540075,0.966044886,0.134569324,7.001542142,0.171309654,0.0,0.081214331,7.11976515,0.427014637,0.846271242,0.101160756,0.047430821,0.596820657,0.102450572,0.624386081,1.267042707,1.847734073,0.040459145,0.261979879,11.10410372,0.074517007,4.226874061,0.174418929,0.763206472,0.385320607,1.965367338,0.429661181,0.171488539,10.23565474,0.642596055,0.171990191,2.283249548,0.32900821,18.89914584,28.01283643,0.215298752,0.375584257,0.0,0.972489294,0.459929092,0.352939285,0.254484595,1.775589903,1.041680382,19.20818141,6.78427736,7.722427273,0.388640897,6.006581993,0.337339758,0.438124046,0.312045948,0.079399194,1.440857499,0.147534337,0.549967324,0.123378456,0.232766783,0.019365657,0.067551892,0.0,0.678674925,1.54041151,0.39182508,0.067978762,1.623232006,0.847981735,1.768220935,0.079718922,0.025563166,0.364891412,0.166200236,0.185524285,0.0,0.0,0.8529222,0.57700421,0.026724737,221.8099209,0.0,1.700910242,0.59342118,1.947913911,0.737901769,465.2068646,0.0,0.14083516,0.0,4.257778022,1
R_JS027_FPKM,0.033941141,26.09054408,0.0,13.19786327,0.131250366,0.0,0.052383864,0.546453153,0.562714175,0.284614203,1.210356184,0.334992897,4.197081579,0.193211528,0.135282627,1.52871884,0.308976901,0.037187156,23.00998021,1.611278388,1.398375109,4.950699151,0.40905888,0.082654613,0.163287711,1.728952965,1.543509604,0.030069653,0.637146507,3.127895788,7.203491144,0.056108283,0.8239874,1.164396895,0.115257266,0.218021458,0.0,0.743793976,2.319885996,0.07035335,0.090986532,0.0,0.0,0.106137318,9.204862809,0.103033522,0.784255514,0.158687384,0.148733874,0.401116802,0.0,0.612015976,0.321439143,0.768793944,0.031733432,0.205429459,10.60132017,0.262993015,130.6896753,0.27360495,0.0,0.151065348,0.191143952,0.210551162,0.0,3.04917553,0.755888116,0.04495856,3.475458751,0.153561148,1.411454109,4.108518644,0.131309484,0.368156892,0.037250225,1.235896012,0.072090512,0.276768013,0.199404206,0.117665645,0.163373035,8.265535301,10.46241417,5.062753374,0.45712455,11.63880885,0.132267586,0.801628094,0.285466092,0.0,1.283857354,0.347072566,0.517482791,0.38698419,0.243382703,0.015174174,0.070632767,0.0,0.554340973,1.918407951,0.0,0.0,0.509162586,0.308720193,0.924432567,0.229215057,0.0,0.524567403,0.130356285,0.145489192,0.0,0.0,0.485420383,0.590168065,0.020940462,511.5768801,0.412013988,0.76793921,0.288058251,1.193278461,0.247947363,148.7119029,0.0,0.938896301,0.0,2.861607227,1
R_JS028_FPKM,0.536273825,40.29498083,0.133823118,15.67979049,0.414588748,0.23780467,0.095455456,0.585771797,0.445852773,0.207453033,1.470449271,0.307491826,13.34422433,0.704502767,0.254002962,1.857158381,0.333678608,0.04518252,25.39806679,1.168212055,1.17878916,5.000174896,0.165673094,0.2610863,0.50494619,0.381968522,1.171971162,0.03653473,1.741649836,2.279898403,6.316209253,0.213001632,1.001048199,2.0575507,0.448088819,0.264902863,0.022108908,0.859530336,1.51464664,0.25639999,0.110550629,0.27202117,0.0,0.154740717,9.248942055,0.422439276,1.044377982,0.0,0.451696553,0.609156528,0.195173593,0.855068226,0.284018459,1.257296122,0.038557108,0.0,10.91710645,0.426009185,169.1666868,0.249285595,0.121138392,0.440485225,0.95790741,0.409309416,0.0,4.062848747,0.918420612,0.0,0.383840763,0.20894497,22.97654137,2.829728371,0.319065431,0.894518498,0.067878483,2.395964207,0.087590216,0.336211663,0.242276783,1.572368495,0.99230975,18.92239209,1.938887958,3.618020592,0.462802235,9.505329284,0.0,0.069540346,0.191981103,0.0,0.998217667,0.140551358,0.31434165,0.235077607,0.221749649,0.073765914,0.042910506,0.0,0.781228555,1.294805314,0.149318396,0.064717771,2.164947033,0.807798312,1.123019263,0.025306447,0.0,0.185387651,0.0,0.147296231,0.036219625,0.0,1.022200549,1.433943686,0.076354726,421.4406365,0.0,0.589220496,0.565307667,2.145604196,2.008444729,130.4153401,0.0,0.134214317,0.0,4.345783354,1
R_JS029_FPKM,0.33192047,31.45889066,0.269208063,13.83705749,0.256604902,0.191347733,0.080005435,0.693889264,0.597902256,0.243432685,1.235805263,0.509382505,9.056524739,0.236096084,0.090157829,0.800506621,0.251676103,0.409150466,23.9687034,1.428973909,1.359939555,3.965736605,0.083267184,0.323192681,0.59855459,0.76829014,0.801561657,0.220535898,1.26510052,4.203792003,5.740317677,0.102834154,1.355326295,2.4575517,0.338019673,0.266412343,0.0,0.731489186,1.369103607,0.236381636,6.745426866,0.0,0.0,0.077811865,7.01897451,0.188837806,0.88454977,0.0,0.090873027,0.245053047,0.098094115,0.523487987,1.285391447,1.083893116,0.174486039,0.313750689,9.5985772,0.07141852,158.8871427,0.167166426,0.0,0.369190131,1.167802947,0.360207904,0.0,11.46564481,0.923661486,0.109874646,25.35095336,0.270194788,19.31512429,16.00907331,0.252126163,0.539803585,0.045518087,1.799301699,0.088091471,0.304361374,0.243663266,1.605411878,1.397341949,6.888703578,7.150254688,2.911174218,1.02393465,7.847887772,0.08080447,0.559715015,0.193089103,0.076022939,1.317727952,0.1413534,0.526927254,0.275848333,0.297402635,0.055644972,0.043155021,0.0,0.460605255,1.128625635,0.150169248,0.065088133,1.244192682,1.247718834,2.070679724,0.025451269,0.024476156,0.372926212,0.238894646,0.148136282,0.036426899,0.0,1.094003075,0.600925782,0.025588334,375.5665922,0.503463173,0.839557761,0.189529114,1.574732072,1.717023841,116.2455347,0.0,1.147221785,0.0,0.582840796,1
R_JS030_FPKM,0.0,28.22353165,0.0,11.63219369,0.202788278,0.251997383,0.05057974,0.620802579,0.850522542,0.0,1.259513678,0.623014634,12.87738576,0.497733962,0.269191399,2.249408219,0.221001566,0.0,31.65797308,1.974202233,1.286057086,4.209071275,0.0,0.063852723,0.688057637,2.023615349,1.440793355,0.116194057,1.845825766,1.208067856,2.822741261,0.135448714,0.652872964,3.134674618,0.652982781,0.2806836,0.0,0.583928595,1.219155557,0.158504147,9.451105458,0.288255999,0.0,0.02733123,8.495098375,0.41453735,0.796147689,0.153222118,0.095740941,0.559525777,0.206800433,1.22137169,0.56436964,1.675110221,0.081708048,0.661181253,10.92719081,0.037622145,161.6674352,0.264181872,0.0,0.272303968,0.999812928,0.596459176,0.0,3.647289152,0.324433878,0.0,40.95096094,0.150266259,7.813995119,4.456788999,0.362298774,0.821606537,0.0,2.471561687,0.278569529,0.534507485,0.513686973,1.843158952,1.998225727,12.18002032,12.32916954,1.661622005,0.294253982,10.77539665,0.27246972,0.516049839,0.899187281,0.160270336,1.057955859,0.049650042,0.222083606,0.083041625,0.235000492,0.019545163,0.159133667,0.0,1.113441816,1.097833139,0.553747458,0.068608877,1.147129191,0.611515899,1.983543758,0.026827977,0.0,0.405243667,0.08391117,0.062434879,0.076794603,0.110379019,1.027785387,1.798304792,0.026972456,494.6031334,0.0,1.977464941,0.713228555,3.011336545,2.022108903,660.8932411,0.465902138,0.142209703,0.044298047,3.991712634,1
R_JS031_FPKM,0.146084527,23.70106622,0.394986605,14.03127711,1.280028046,0.280684421,0.056337668,0.89124174,0.561405504,0.040812824,1.307791777,0.416365833,9.861136022,0.831592974,0.352745739,2.50547778,0.738531692,0.106703701,29.34873404,2.497133757,1.064095397,4.755743139,0.097763029,0.331925713,0.510917427,1.57778667,1.604871834,0.043140477,2.170170877,2.691185304,6.168465037,0.120696904,0.954431686,1.82174323,0.29756003,0.312636238,0.078319081,0.754490897,1.154264641,0.302680141,6.786078058,0.321070669,0.0,0.182655483,9.032182959,0.443260246,0.692132592,0.34132943,0.85317539,0.527350899,0.0,0.921584972,0.670523757,2.841156935,0.113761975,0.220934767,10.80251878,0.167619992,121.2097642,0.490426626,0.572164397,0.346631635,1.250706569,0.301954147,0.0,7.560824312,0.361366987,0.16117307,26.73356346,0.184990016,15.78791259,11.96978777,0.269038495,0.527980267,0.0,2.149541876,0.310281504,0.277813927,0.286082198,1.743650636,1.405754618,9.900978158,13.73274269,4.840425035,0.327751454,10.43915305,0.20865435,0.985450799,0.438635427,0.0,2.062211734,0.165906405,0.412318581,0.138742455,0.436254379,0.08708063,0.101285272,0.061010011,1.017609977,1.222813949,0.35244875,0.0,1.460247786,0.544912477,2.209578533,0.089646112,0.028737169,0.424022917,0.186927007,0.208627143,0.0,0.0,0.510517998,1.184894963,0.120171856,298.3762434,0.0,1.333129301,0.889783062,2.053616498,1.066948315,149.2895903,0.0,0.158398662,0.049340877,4.446140479,1
R_JS032_FPKM,0.449572662,36.72206965,0.060776222,15.34266116,0.260676818,0.129560977,0.086695304,0.484708906,0.29694143,0.031388977,0.969563325,0.517463465,13.39990887,0.0,0.135698736,0.722813873,0.416667952,0.246301723,23.1036916,1.319010542,1.511409679,0.493031023,0.150442783,0.054714994,0.360323872,0.520206954,1.064376905,0.066386786,1.362061887,0.344963282,4.953043852,0.123805658,0.664376802,1.751917548,0.279784814,0.120223631,0.040173811,0.540423844,0.696492765,0.097020688,3.848706717,0.04938683,0.0,0.023413265,10.58879452,0.31260873,0.54912939,0.08754255,0.205111239,0.184401834,0.177231304,0.472675,0.290171238,2.120601562,0.035012557,0.056640011,7.711506887,0.064485568,175.1943927,0.075437025,0.0,0.633415553,0.909504018,0.139378859,0.0,1.975143467,0.277925883,0.024791511,24.8668649,0.067775713,8.564841235,2.391486772,0.248362474,0.86656518,0.061640321,2.52416742,0.079545415,0.183220446,0.220024657,1.319835465,0.360509871,8.618909212,6.847895303,3.066827394,0.252144374,11.81080358,0.116748203,0.063153352,0.208105284,0.137354261,0.906580208,0.085101772,0.444074342,0.035568753,0.537064558,0.0,0.058440271,0.046922552,0.611628054,0.9407154,0.271183141,0.05877371,1.404440294,0.44543372,1.019957382,0.022982154,0.0,0.263076915,0.0,0.133757777,0.0,0.0,0.79743857,0.672851685,0.069337581,451.0244182,0.0,1.605362951,0.171132245,1.158618093,1.094378074,137.4576638,0.0,0.304663899,0.0,4.736128246,1
R_JS033_FPKM,0.418862894,23.22698358,0.113241251,13.00978397,0.287827293,0.482877789,0.143580583,0.190902358,0.536508265,0.273023018,1.227086183,0.591764613,21.7853772,0.0,0.252823524,1.795966513,0.423483554,0.152973836,24.88461741,1.816516202,1.486292759,3.336149014,0.093468972,0.067974828,0.813783106,0.430777921,2.485666579,0.0,1.091579926,3.42933926,5.580186454,0.048057835,1.042421353,3.04658216,1.011020019,0.298753164,0.0,1.218294447,1.319388732,0.313351737,11.889557,0.184118869,0.063699797,0.058181465,7.46184787,0.158861097,1.033512338,0.217503123,0.254786908,0.41233925,0.110112479,1.090414747,1.52188005,2.228892496,0.021753039,0.070410207,10.64556213,0.240305378,201.1412682,0.187459403,0.136758288,0.28985502,1.260757425,0.346312893,0.0,7.845728274,0.345494621,0.092425146,5.773591478,0.10102644,24.17954028,4.300727299,0.205677671,0.840951384,0.0,1.657812852,0.098884324,0.303440868,0.546756592,2.580134984,0.671719759,11.04993125,9.235340476,4.217708398,0.626499946,11.47009083,0.145014559,0.470883584,0.356310918,0.255925228,2.533841956,0.369951265,0.551634628,0.044216151,0.083418545,0.0,0.145205803,0.058330261,1.246002756,0.681622536,0.505281793,0.0,1.570093424,0.716034903,1.477973617,0.028569525,0.0,0.169928256,0.089358295,0.033243931,0.040889876,0.0,0.635722321,0.862754125,0.057417724,647.8601857,0.0,0.664740852,0.668112311,2.616712089,2.152459832,175.2001424,0.248073173,0.983985623,0.0,3.922225717,1
R_JS034_FPKM,0.392550011,23.92987986,0.212242516,12.51336173,0.573230555,0.854798519,0.033645569,0.811982485,0.50281877,0.073121805,2.001848738,0.58327038,7.340889135,0.496637853,0.252750633,2.805273208,0.220468501,0.238917748,32.21400146,1.936088367,1.466228015,3.987511866,0.262733935,0.36099061,0.324142534,2.826397886,1.239076902,0.038646058,1.432186261,3.213997365,5.390559971,0.144131938,0.773402727,3.263191203,0.414538357,0.420098219,0.046773147,1.001958433,2.006778305,0.474393994,3.389528938,0.345084955,0.029857615,0.109055491,6.193048461,0.562419866,1.084810819,0.509562055,0.095530101,0.472275768,0.103172509,0.864719291,0.600549742,1.823006544,0.163034789,0.263820708,14.12594892,0.300274871,81.82758068,0.175733394,0.128138933,0.659771673,1.902757136,0.324538625,0.0,3.941726454,0.32371941,0.173227912,17.45020993,0.181466272,5.075979877,6.025075375,0.313229315,0.882692084,0.071776207,2.769583434,0.185304042,0.391008217,0.256277866,2.266915395,1.993389706,15.44926687,9.110664673,2.422588446,0.78284636,7.049715024,0.0,0.441276989,0.42559856,0.319750699,3.03425032,0.099081406,0.184623276,0.248532688,0.234482974,0.0,0.068049953,0.0,0.655075787,2.464096383,0.473512426,0.136915572,1.144431046,1.220085197,2.176676931,0.026768897,0.025743301,0.686027314,0.334817485,0.062297385,0.038312743,0.082601957,0.623492668,0.808551778,0.026913058,223.1711534,0.0,1.609339746,0.227691519,1.287484927,0.849383102,78.9345857,0.0,1.986252995,0.0,2.756874215,1
R_JS035_FPKM,0.211981602,30.27965087,0.240679668,13.0981256,0.393293263,0.537590455,0.032689622,0.401294193,1.28286804,0.106585859,1.676646062,0.511154036,16.27679703,1.689242388,0.214952005,0.545171132,1.028632885,0.185793649,27.70941691,1.946689423,3.064010253,5.050162607,0.0,0.082558506,0.926611458,0.78493125,1.252554509,0.150233337,1.143430531,2.342746472,5.786814682,0.201372611,1.740829973,3.039425034,0.143911954,0.408236907,0.090913359,0.702083203,1.044215294,0.131733978,0.189357834,0.391320899,0.0,0.18551707,6.566605306,0.160777845,1.562758199,0.396217687,0.51061459,0.79292931,0.0,1.146075698,0.291861761,2.768568901,0.059419647,0.064133252,8.010628235,0.32831447,184.0862656,0.256157444,0.124566508,0.226313858,0.805379921,0.736043368,0.0,3.708435463,0.629043614,0.140325849,3.681462261,0.1303637,16.56297486,6.219642973,0.281042292,0.428971648,0.0,1.871236964,0.270108081,0.276418653,0.497992861,2.423703273,0.917729425,23.54561277,4.649026061,8.551245597,0.665772398,12.29477301,0.297217355,0.285954715,0.39456961,0.233103274,3.398007524,0.529596545,0.179474493,0.362336695,0.455724876,0.113708914,0.0,0.0,2.048519154,2.394993944,0.613687611,0.465698672,4.449374635,0.385403509,1.153976604,0.026022598,0.0,0.452464529,0.16269505,0.090807664,0.0,0.133802437,0.63294512,1.056051136,0.0,631.6906545,0.0,2.371489183,1.161842753,3.21781395,0.82558506,1035.369919,0.225957852,0.344775755,0.0,6.252138495,1
R_JS036_FPKM,0.934920949,21.46134766,0.315943683,14.99767697,0.36138973,0.583815228,0.0,1.204651496,0.477166221,0.130610266,2.149416378,0.580749128,9.630094533,0.443547597,0.197525662,3.257074432,0.472617237,0.298791478,20.90789111,1.788874387,1.21139625,4.532857519,0.156431902,0.11380265,0.596048866,2.704769039,0.486945993,0.138059281,0.868031473,0.717700132,5.844703551,0.096547048,1.417921914,2.307369374,0.449596617,0.250126666,0.041773128,0.686799932,1.683763876,0.161404464,0.069601524,0.102749875,0.0,0.0,6.854762722,0.458015361,0.968914346,0.182055228,0.170635993,0.613587381,0.092143436,0.456374736,0.771069411,1.52649198,0.145605505,0.0,14.82362015,0.067052735,83.07865493,0.313895223,0.457763866,0.450614667,2.439600586,0.531423469,0.0,5.145563079,0.867342062,0.051579027,0.966515055,0.11275039,7.286316595,5.60410424,0.430423253,0.788389098,0.042735585,1.659188146,0.248242746,0.444498611,0.228881933,2.362199047,2.155351502,4.933065411,10.78220776,8.085802304,0.262219693,9.19929569,0.197251639,0.525492546,0.508787694,0.142822326,1.237257028,0.398154623,0.494729118,0.074001205,0.279222534,0.034834714,0.0,0.0,1.729833795,2.363888032,0.281978926,0.183419083,0.438105295,1.525642696,1.590647428,0.047814639,0.0,0.382965506,0.0,0.027818918,0.0,0.098362484,0.519762934,1.038140576,0.0,322.9126912,0.47292161,1.993794346,0.864301079,1.642773834,0.853415087,107.222121,0.0,0.063363942,0.0,3.009363552,1
R_JS037_FPKM,0.592943101,25.05114227,0.480913586,13.51035284,0.343788469,1.424116299,0.019064908,0.592498731,0.178014537,0.0,1.495885598,0.205819929,19.62221664,0.562505398,0.536892689,0.953481561,0.999159367,0.0,25.80417713,2.306907433,3.114642249,3.696199089,0.198386351,0.072175895,0.972053624,1.37243558,0.617702091,0.0,0.811254921,1.365538919,9.449343326,0.142872275,0.968478329,4.621112072,0.067083977,0.475905858,0.0,0.844750987,1.033423136,0.179145443,9.843068956,0.325805024,0.202944171,0.030905698,7.15057062,0.187406987,0.768132513,0.057753669,0.216399926,0.243216425,0.350635155,1.068696858,2.168687952,3.055002978,0.046170466,0.597864049,13.31151124,0.127578519,175.0347179,0.895738966,0.0,0.219839312,0.452007759,0.551503694,0.0,1.774827602,0.3668644,0.163549651,4.444328919,0.250279992,31.62908672,3.766062229,0.300287364,0.607150508,0.135508373,1.492326302,0.734641624,0.402729198,0.580534417,0.342427443,0.594316251,10.75901797,18.06315032,6.067111008,0.443394708,10.53581481,0.384929012,0.166629934,0.200284329,0.181126738,3.213443984,0.224444533,0.209177359,0.093848051,0.442687178,0.066278596,0.102766944,0.0,0.806677918,1.344155492,0.983567101,0.232656032,0.555710112,1.174920784,1.569296339,1.061293231,0.0,0.333087559,0.474208359,0.070559695,0.043419026,0.0,0.596503488,1.488564023,0.091464909,623.0888544,0.600102694,1.823265847,1.54772627,3.750723394,1.443379421,193.7592665,0.0,1.044791669,0.0,2.77628823,1
R_JS038_FPKM,0.046791137,29.73089491,0.037950511,12.50638458,0.361738315,0.323653413,0.018045057,0.693926788,0.573136253,0.078434526,1.188029165,0.492379963,18.82680057,0.266360728,0.440602543,2.106586252,0.709609662,0.102532163,21.04408073,2.077023137,1.533643044,0.550922861,0.187882047,0.068341159,0.368191458,2.815621235,1.276102393,0.0,1.042607125,0.861991503,5.43772258,0.048320087,1.310062163,4.084057446,0.730587039,0.300413851,0.0,0.924902119,1.435247376,0.096940553,5.684318407,0.246814833,0.032026943,0.0,9.155201339,0.159717234,0.457208481,0.273321079,0.768531851,0.230311908,0.442674346,1.054140273,0.966362986,2.648383608,0.196766095,0.212297412,12.28124479,0.563734349,154.6979991,0.094250719,0.0,0.124905079,0.938330568,0.348179247,0.0,3.334145184,0.347239492,0.0,6.240182904,0.067713928,13.4191328,10.47562556,0.258493534,0.439663253,0.051327441,1.594303443,0.19876745,0.305089033,0.274897931,1.026813902,0.225113266,9.990442654,8.5521449,3.009408931,0.734855669,12.01479292,0.145802218,0.078903546,0.210725806,0.171536309,1.839842796,0.531401205,0.75269974,0.311076208,0.50303903,0.083676248,0.072994174,0.0,0.794403088,0.391635409,0.084667477,0.0,0.701579996,0.523575152,1.061487061,0.057427623,0.0,0.407405799,0.538857515,0.200470949,0.0,0.0,1.649930686,1.057166712,0.0,489.6793631,0.0,1.169565744,1.007570862,2.301996058,0.68341159,151.0409688,0.0,0.532721457,0.0,5.91504514,1
