,IGHV3-21,IGHV1-18,IGKV6D-21,IGHV1-2,IGHV1-3,IGHV3-7,IGKV1-16,IGKV1-12,IGKV1D-42,IGLV4-60,IGHV4-4,IGHV3-64D,IGKV2D-29,IGLV4-3,IGLV9-49,IGLV1-50,IGLV10-54,IGLV1-47,IGLV7-46,IGKV3D-20,IGKV3-15,IGHV1-24,IGLV2-8,IGKV1D-16,IGKV3-7,IGKV3-11,IGKV3D-15,IGKV2-30,IGKV2-40,IGHV2-26,IGHV4-28,IGHV3-33,IGHV4-34,IGHV3-35,IGHV3-38,IGHV4-39,IGKV2D-26,IGKV6D-41,IGKV1-33,IGHV3-74,IGKV1-37,IGKV1D-13,IGHV7-81,IGHV3-66,IGKV1D-39,IGKV3OR2-268,IGLV1-40,IGHV4-31,IGKV2D-30,IGKV2D-24,IGHV1OR15-9,IGHV5-10-1,IGHV3-64,IGLV1-36,IGLV3-25,IGLV3-27,IGKV6-21,IGKV3-20,IGKV1-17,IGHV1-69D,IGKV1-6,AC135068.3,IGHV7-4-1,IGLV11-55,IGHV1OR21-1,IGKV1-9,IGKV1-39,IGHV3OR16-10,AC135068.9,IGLV1-51,IGLV5-48,IGLV6-57,IGLV5-52,IGHV8-51-1,IGHV1-69,IGHV4-61,IGHV3-73,IGHV2-70D,IGKV3D-7,IGHV3OR16-9,IGHV3OR16-12,IGHV3-72,IGLV3-9,IGKV1-8,IGHV2-70,IGKV1D-17,IGKV1D-37,IGHV3-15,IGHV3-13,IGHV3-11,IGHV3-20,IGHV3-16,IGHV3-23,IGHV3OR16-13,IGLV4-69,IGKV3D-11,IGLV8-61,IGKV2D-40,IGKV1OR2-108,IGLV3-22,IGHV3-43,IGLV3-16,IGLV2-11,IGLV3-10,IGLV2-14,IGLV3-12,IGLV2-18,IGLV3-21,IGLV3-19,IGLV2-23,IGKV4-1,IGKV5-2,IGHV3OR16-8,IGHV3OR15-7,IGHV3-30,IGHV1-69-2,IGKV1D-12,IGHV2OR16-5,IGKV2D-28,IGLV3-32,IGLV2-33,IGLV5-37,IGLV7-43,IGLV1-44,IGLV5-45,IGKV2-24,IGKV1-5,IGKV2-28,IGHV4-59,IGHV4OR15-8,IGHV1-58,IGHV3-49,IGHV3-48,IGHV3-53,IGHV5-51,IGHV1-45,IGHV1-46,IGKV1D-8,IGKV1-27,IGLV3-1,IGKV1D-33,IGKV1D-43,IGHV2-5,IGHV1OR15-1,IGHV6-1
RNA124_FPKM,23.95301673,3.140161401,19.07235736,0.544815225,3.451127825,12.50493127,2.003600424,1.141647985,0.0,0.0,1.634608259,1.716437189,0.0,0.0,2.777524552,0.0,0.317301605,4.465943946,6.688135972,4.935473635,6.511125365,2.948264862,4.834048419,0.200342107,0.0,5.795956847,6.884825712,3.301195319,0.0,0.993823049,0.0,18.27453243,1.514755819,0.0,0.0,1.06911976,0.0,0.0,0.750857244,1.548244622,0.380549328,0.0,0.0,0.532056087,6.445408821,0.0,3.163307554,2.477285574,0.575159364,1.359244139,0.0,0.0,0.0,0.0,3.985931904,0.0,9.886514664,15.52535731,0.0,6.265042212,0.597863024,0.0,2.260745256,0.0,0.0,2.5923673,4.757207292,0.0,0.0,14.60163936,0.0,11.7999535,0.0,0.0,7.720472517,0.0,1.386504182,0.0,0.0,0.0,0.0,0.0,0.657087343,1.712642322,0.0,1.13891415,1.501714488,2.772853223,1.232802824,14.2501394,1.642485889,0.0,13.67413347,0.0,4.880255692,1.705767929,2.926900624,0.117592106,0.0,0.0,0.0,0.786798092,26.31746286,2.775597449,39.75083309,8.50948327,0.619040733,0.628981033,5.423944655,34.09530368,16.1885014,0.928055347,0.0,0.0,12.30021143,0.0,0.612366439,0.0,2.373379995,0.0,0.0,0.0,6.491436449,12.16282165,0.190753945,0.970888671,4.555401723,1.94195118,1.224045106,0.0,0.0,0.172504137,3.681443148,1.061124917,4.987383256,0.184256244,0.462469107,0.0,0.792977134,4.566932628,0.793065874,0.0,6.411306128,10.29804695,4.014729533
RNA126_FPKM,17.72069019,6.260180312,2.353335571,2.885289836,2.030581873,5.969009135,2.334119164,2.619928273,0.0,0.0,1.153983267,3.635646079,1.718808373,1.393122151,0.0,0.0,0.112035202,2.364899873,0.0,1.441899845,5.6254677,1.170829738,8.532853424,1.061074132,0.0,6.343001846,2.025454141,2.056614974,0.0,1.684108743,0.0,10.04934574,3.409000675,0.0,0.0,2.642232134,0.0,0.0,1.136090425,5.192465339,0.0,0.0,0.0,0.0,14.29255178,0.687576037,1.379430532,0.0,3.249071053,0.822740557,0.0,1.369337138,2.233211713,0.0,5.699158184,1.27642181,0.0,6.216141809,0.0,0.0,2.321834327,0.0,0.0,0.0,0.0,3.726020722,7.85978482,0.0,0.0,8.660035392,0.0,2.953913464,0.0,0.0,0.0,0.0,4.037972742,0.0,0.417797939,0.0,0.0,0.542008137,1.913876451,2.418377509,0.448140806,0.0,0.0,5.689832319,3.730603906,6.274333931,2.899194847,0.0,20.60944409,0.681732615,1.722822519,4.516319147,4.84358865,0.0,0.0,0.0,0.92416134,0.0,8.221571917,1.889692763,19.15451241,0.0,5.682460233,1.465609708,6.170065036,3.355332438,19.82876196,0.589832385,0.0,0.0,2.977686928,0.0,4.756318297,0.0,3.88476971,0.0,0.0,0.0,2.708393384,6.526717674,0.0,1.028425697,3.769258837,3.496410949,2.268583146,0.0,0.0,0.730908468,2.228042242,0.702427359,1.17368542,0.0,0.489876057,0.0,0.0,3.627450429,1.574824426,0.0,6.365713014,3.635646079,5.991461984
RNA132_FPKM,22.47817211,13.22485554,1.344938531,10.55309082,8.355643431,9.868426126,1.247280528,0.987315726,0.0,4.558672866,12.62583965,0.0,1.796125598,0.975066152,1.344938531,0.776157628,0.76826796,6.757737828,3.877984255,6.00402579,6.933807999,5.735882328,10.94376556,0.415683069,0.0,4.811162238,3.77026247,3.425373688,0.125571597,2.268828605,0.184959576,15.31524564,2.553879747,0.0,0.0,1.664018963,0.201558512,0.0,1.780861074,3.748414713,0.0,2.089935848,0.0,3.496543181,21.10842183,0.0,8.302210161,0.734448223,4.774621765,1.612019689,0.0,0.0,0.0,0.0,7.031030201,1.875883446,0.387015271,7.465338289,1.039554654,6.118402132,0.82722063,0.0,13.48803675,0.0,0.0,2.305486746,10.85937451,0.0,0.222685042,16.16096265,0.0,6.010514496,0.0,0.0,0.381379127,1.375684199,7.912144978,0.0,0.204707864,0.0,0.0,1.06191335,2.045431842,3.159014871,2.414591337,2.658841274,0.667807421,7.552583879,3.289543158,15.78286378,0.0,0.0,22.55606904,0.44512238,2.250463196,1.946900222,2.657390624,0.610173384,0.0,0.0,0.362046544,0.61230135,11.78723818,1.851329998,32.64482926,0.220808482,1.284664958,12.00923347,10.83897887,16.436475,19.4264496,0.0,0.0,0.0,4.193428719,0.0,4.024323284,0.0,6.940328936,0.0,0.0,0.0,9.79727583,7.572195235,0.0,1.813353998,10.04432886,3.022480867,1.904937534,0.0,0.0,0.0,1.637055693,1.238543011,0.574965902,0.0,0.959828517,0.0,1.439999631,10.85937451,3.702774446,0.29535376,8.523469142,7.123692001,2.46157084
RNA133_FPKM,10.45968423,8.677680719,1.641289827,15.2931214,0.339828787,14.05020431,1.775892961,2.867245426,0.0,2.966982028,0.0,1.140963045,2.685186067,0.0,6.236962802,0.0,3.187695813,13.52480473,5.928286239,2.715376871,10.78309719,0.816651508,20.7749777,1.953449007,0.0,4.79497512,18.13842014,5.163750301,0.0,1.409593618,0.0,13.39457139,2.852909199,0.0,0.0,3.001079748,0.0,0.0,0.85576679,9.491842781,0.168633632,3.749178893,0.0,0.0,24.28074683,0.383521059,13.68970937,0.470587381,7.307750774,0.86062505,0.0,1.473588668,0.311444016,0.854055393,9.892625397,1.068328793,0.0,7.048613426,1.598336915,0.0,2.296576153,0.0,0.0,0.0,0.0,4.26732282,8.09599328,0.0,0.570570535,28.47379753,0.0,10.07889262,0.531428493,0.0,0.325806725,0.2937251,2.765086288,0.0,0.0,0.0,0.0,3.265706179,3.785976211,3.036036954,2.437706531,2.14504451,1.140963045,5.376444822,1.873302116,6.670378731,2.911669175,0.0,38.3815739,0.570570535,5.607413812,4.233401457,22.7005448,0.833936597,0.0,0.0,0.928018329,0.0,18.29261686,3.690291266,48.09246047,0.377057221,3.475364831,1.67264337,10.68362131,14.97700826,43.79599052,0.0,0.0,0.0,7.631836452,0.0,11.39929012,0.0,13.29189368,0.0,0.0,0.0,12.03090023,16.24319985,0.507333499,0.344185566,12.11355385,4.131032468,2.983449392,0.0,0.324232779,1.070332894,2.020136431,1.410717881,2.128533995,0.0,0.512433236,0.251371481,0.702951791,7.252667225,2.108773119,0.504751098,3.729341968,15.59375503,3.396846419
RNA140_FPKM,22.36106578,21.21826395,3.731610942,2.56197564,22.41049075,20.76379241,2.220638427,4.218302773,0.0,2.108050933,1.463929997,0.0,2.071345696,0.946690552,5.410895904,0.753652851,4.689507199,47.43686353,18.03718656,10.28918343,8.632516262,20.79541227,34.53938389,3.835825363,0.0,11.2908954,16.18723461,3.913407372,0.243858832,4.406521007,0.0,26.73550685,6.868070865,0.20843412,0.0,4.488812159,0.978246903,0.0,3.566977095,7.150065554,0.0,4.465118361,0.0,3.038141355,40.99697481,0.0,35.43706984,0.178240392,8.307342448,4.696046871,0.0,0.0,0.531189134,0.388436714,38.55723182,7.084508236,0.751796563,17.17007485,1.41315323,10.39770613,6.627067972,0.0,27.5251702,0.0,0.0,5.037654758,10.7373297,0.0,0.0,38.05759311,0.0,31.12983436,1.208139929,0.0,2.222742879,2.170802963,9.080612853,0.879069798,0.198663771,0.0,0.0,2.681235011,4.800556236,3.64307032,12.15012321,2.725454863,1.729345068,19.20883024,3.37195811,16.4562368,0.735492541,0.0,37.97898028,1.080782698,17.30201964,12.20290079,21.19752441,0.711001604,0.0,0.373241146,1.230810878,2.180263183,35.29394042,15.38212823,87.32155256,0.214289011,6.237992678,7.352210958,23.07556556,39.06779454,59.99953326,0.0,0.0,0.0,11.33159172,0.0,13.36981919,0.0,19.3495787,0.0,0.0,0.612145766,8.919413098,25.49165224,0.960998218,1.761096281,11.18845841,5.478686369,4.162425851,0.0,0.368733403,2.086036597,3.1795677,2.138352838,5.025367796,0.0,1.281528741,0.571590645,3.396037588,24.92584846,7.890875148,0.860686152,25.23515752,11.02509653,5.148645022
RNA145_FPKM,4.24689114,4.27582733,0.71435485,4.204050852,3.513529333,14.43919768,0.966256928,0.55065214,0.0,0.807102579,0.525562474,7.242467492,0.939166075,0.0,1.964552125,0.180429592,2.652478732,10.05041936,5.502167075,10.01295685,7.602020009,0.177795584,12.8570826,0.966256928,0.0,5.403914092,11.62083678,2.247470259,0.0,0.766853369,0.0,4.914928826,1.278326714,0.0,0.0,1.54686177,0.0,0.0,1.034600332,9.457306217,0.0,1.554101775,0.0,0.342120765,18.06701401,0.0,25.12620172,0.0,5.177874276,2.060261075,0.0,0.890841753,0.0,0.557657893,17.87683492,20.92538521,0.0,9.861087778,0.579787174,2.132636012,2.498914174,0.0,0.181776082,0.0,0.0,2.32172955,7.157693865,0.0,0.207008456,12.956576,0.0,6.828627359,2.505507615,0.0,0.886517278,0.319662072,1.838676932,0.0,0.0,0.0,0.0,12.43743612,2.059842486,1.835245815,1.020237762,5.217576271,0.0,7.856074201,2.718016135,6.949299913,0.704026828,0.0,27.73021598,0.620848589,2.963624152,6.909733581,34.93471097,0.680522827,0.0,0.0,0.0,0.379443031,15.52213751,2.485830854,63.23323949,0.410352716,2.786543245,0.606719466,6.587578354,14.11427969,31.63487243,0.179102904,0.0,0.0,1.186382101,0.0,3.347058005,0.0,17.1687534,0.0,0.0,0.0,3.035706332,14.2336439,0.0,1.311104322,9.473887339,6.555361601,2.361104925,0.0,0.352863688,1.33107578,0.507313777,0.639658702,1.781531303,0.0,0.557626135,0.0,0.7648459,18.72013448,1.625338377,0.0,6.183681145,7.656307624,3.872297924
RNA150_FPKM,8.653800428,8.08926649,0.0,1.939824366,8.806026868,7.713021537,0.641989492,0.0,0.0,1.564184343,5.819668644,0.0,21.72562336,0.0,1.97776714,0.199730064,0.677854827,9.937830193,2.941479129,1.817768001,1.830105793,3.149227153,6.884628302,0.0,0.0,2.063537654,4.28986298,0.0,0.129218332,1.273868914,0.0,11.07357998,3.033604209,0.0,0.0,1.141986015,0.20741199,0.0,0.572880142,2.756209649,0.0,0.64540433,0.0,0.378879045,8.605607938,0.0,4.571417917,1.13398144,2.662224781,0.0,0.0,0.0,0.0,0.823314769,5.96058019,0.643692382,0.199238118,3.64028428,0.0,1.180885782,0.0,0.0,1.207323523,0.0,0.0,1.779990426,2.235671951,0.0,0.0,4.782948823,0.0,5.499880363,0.0,0.0,0.589009777,0.0,0.555313566,0.0,0.0,0.0,0.0,0.655870346,2.456549815,0.812971619,2.033564482,0.0,0.68745617,6.29374034,0.752471405,2.907448279,0.974586458,0.0,10.11171202,0.229152057,4.826607265,0.910931037,1.758492958,0.376819919,0.458304114,0.0,0.372768092,1.680845217,5.460324491,2.752824054,15.49459374,0.681663,0.440821123,2.418793541,8.368217265,4.995403387,10.52511228,0.0,0.0,0.0,6.005993449,0.0,3.488766468,0.0,3.802669306,0.0,0.0,0.0,1.470739564,7.968167418,0.0,0.0,6.994613128,1.244471939,1.470739564,0.0,0.0,0.0,0.561740806,0.424994795,8.286560822,0.0,0.493988861,0.0,0.635267089,5.691006212,2.541175089,0.456150429,2.56795797,12.37467307,2.144090208
RNA151_FPKM,4.216760634,3.36111221,0.886710766,4.348218399,4.957712007,6.240854482,0.959430432,1.093344388,0.0,3.806784547,0.521763869,1.232722568,1.450559004,0.719901038,1.77327918,0.895468403,2.329854922,13.18706352,6.405173751,2.444799748,4.430534486,1.764650084,17.67628273,3.261817027,0.0,4.625528246,9.157611478,2.417555687,0.0,1.142128783,0.0,8.413953933,1.994539424,0.0,0.0,0.853328714,0.0,0.0,0.616361284,4.077423014,0.0,0.578658333,0.0,1.868421006,16.589083,0.828914624,12.11789629,0.677850744,2.386953716,1.487795478,0.0,3.36111221,0.0,0.369035491,25.1941822,0.57712343,0.178681244,4.533017681,0.575596649,2.823553462,1.526947991,0.0,3.247540849,0.0,0.0,1.950649804,5.102468859,0.0,0.0,30.01829416,0.0,7.807682755,0.191410515,0.0,0.880254134,0.158740886,1.659659461,0.0,0.0,0.0,0.0,0.980096195,0.314600755,0.911217848,1.823421289,2.181354273,1.027378763,2.157543977,1.518104236,4.14016119,0.349472164,0.0,16.28544208,0.410852544,6.404695531,5.717424503,0.0,0.450497078,0.0,0.0,0.334172692,0.188427494,22.30265659,3.227661875,29.58878597,0.0,1.185697729,1.325275365,9.619135664,10.40248144,36.26439252,0.0,0.0,0.0,3.197345722,0.0,3.518898709,0.0,10.43508703,0.0,0.0,0.0,4.521201266,16.30739018,0.0,0.371874226,13.63324532,2.231693217,0.879093063,0.0,0.0,0.495616249,0.839501628,0.762085931,1.945892121,0.0,0.110755092,0.0,0.759476749,9.11159333,1.423999853,0.0,6.331871188,1.849248786,6.8158997
RNA152_FPKM,13.10115716,10.86907863,2.261333257,7.863875258,8.727443686,8.017070362,1.334632251,0.844968925,0.0,3.251865581,2.621291753,0.0,2.162104246,0.0,1.233474305,0.0,0.587142893,14.04814314,10.0462952,3.779025463,2.663292625,0.818242414,12.84812294,0.444955975,0.0,2.788465972,5.945330001,1.724831665,0.0,1.103397143,0.0,3.511538219,2.942938351,0.0,0.0,1.384912165,0.646897534,0.0,0.833693584,7.878220777,0.0,1.56539274,0.0,0.196947727,12.97022775,0.0,17.9733757,0.0,3.831577145,4.09633244,0.0,0.0,0.195119906,0.427972923,5.974352634,2.676344778,0.621404035,4.834668209,1.557110238,0.0,1.991529023,0.0,3.97405386,0.0,0.0,1.233474305,2.535130607,0.0,0.238234219,12.75296225,0.45580856,7.38399896,0.0,0.0,0.612354461,0.0,2.693765081,0.0,0.0,0.0,0.0,1.931589585,2.553525684,0.844968925,0.469813851,0.632138406,0.714702658,5.964649046,1.759955881,4.088514342,0.0,0.0,24.52407382,0.238234219,3.812815398,3.976943717,6.499150513,0.261169812,0.0,0.0,0.0,0.873500343,12.61227477,6.163221676,41.41366114,3.778875319,1.603781117,14.66550977,14.27399635,14.23699313,37.50895502,0.412238624,0.0,0.0,2.536145385,0.0,1.813165362,0.0,5.868980919,0.0,0.0,0.0,3.27603122,10.98288348,0.0,0.646897534,8.218636548,2.155868263,2.378132,0.0,0.0,0.57469257,1.557139698,0.588962578,1.640693535,0.0,0.385175631,0.0,1.320657044,13.3095476,3.411716797,0.31615293,8.452749479,27.3923926,2.431281883
RNA155_FPKM,0.727172816,0.38132233,0.0,0.562381854,1.583038557,0.908966019,0.0,0.589229229,0.0,1.079711018,0.374921236,0.0,0.335018904,0.0,0.0,0.0,0.218354966,1.152399179,0.609125281,0.351330686,0.884288209,0.0,0.756006554,0.0,0.0,0.997080072,0.592205134,0.801754643,0.0,0.0,0.0,1.450812599,0.195427694,0.0,0.0,0.0,0.0,0.0,0.775067342,0.0,0.0,0.0,0.0,0.0,0.415803605,0.0,3.264962971,0.0,0.79160585,0.0,0.0,0.76264466,0.0,0.0,0.617140087,0.414700677,0.0,0.586283083,0.0,0.0,0.0,0.0,0.388910834,0.0,0.0,0.0,0.392819486,0.0,0.0,1.205723563,0.0,0.664343436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422546366,1.356399632,0.0,0.436709931,0.0,0.0,1.430892975,0.0,0.330533098,0.0,0.0,1.266660981,0.0,0.0,0.0,0.377638056,0.0,0.0,0.0,0.0,0.0,1.367993859,0.204636329,3.305571963,0.439163358,0.639000635,0.259704577,5.390745987,0.311438556,1.162268086,0.0,0.0,0.0,0.54411423,0.0,1.474925994,0.0,0.445419246,0.0,0.0,0.0,0.40608352,2.343311983,0.0,0.0,0.293876232,0.0,0.157921369,0.0,0.0,0.178066236,0.180951569,0.0,0.38132233,0.0,0.35803547,0.0,0.0,0.982048714,0.102318164,0.0,1.861035206,3.321523439,0.376728085
RNA160_FPKM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RNA165_FPKM,5.51555388,9.212293363,0.859134904,0.210605443,7.338529832,8.783814602,0.697258482,0.441318944,0.0,0.242603508,2.738332616,0.0,1.75672453,0.435843523,1.5033095,0.0,2.576336666,10.79089401,2.965934288,3.355664892,2.78214292,2.5646283,9.174622901,0.697258482,0.0,2.688934263,5.767094449,2.252352029,0.0,1.152778598,0.0,1.222810013,0.658909265,0.0,0.0,1.86022311,0.0,0.0,0.248788866,4.63880417,0.0,3.504324301,0.0,0.0,11.21342799,1.254881845,9.711993894,0.0,5.114688588,2.027166209,0.0,0.0,0.0,0.0,5.778807716,0.465901697,0.432623004,4.831198806,1.161927634,0.0,0.6935887,0.0,8.521767163,0.0,0.0,0.644410039,1.765517727,0.0,0.0,9.483850408,0.0,4.479017979,0.927140306,0.0,0.0,0.0,2.010108218,0.0,0.0,0.0,0.0,0.830883223,2.858190753,0.0,0.736211469,2.146399814,0.746639394,5.829137547,0.817177153,3.899909202,1.058334086,0.0,13.41977378,0.248788866,2.096461316,4.352431357,5.728715382,0.0,0.0,0.214724865,0.0,1.5970223,9.881953787,1.379662606,30.59068879,0.0,3.111402455,2.772285409,6.523900897,6.824203983,19.42899599,0.0,0.0,0.0,1.222810013,0.0,4.735143629,0.0,4.504539449,0.0,0.0,0.0,6.844559942,7.899824002,0.0,0.0,4.292799628,0.675804375,2.66187058,0.0,0.424263139,0.400102368,1.626564943,0.769192024,1.713844037,0.0,0.402387337,0.986949655,0.919859099,7.283214281,2.184444786,0.330159661,3.950452055,6.718663366,1.905047763
RNA167_FPKM,13.47052577,15.25775004,1.132888586,2.592882738,8.211889381,10.95603251,0.613002901,1.164199577,0.0,1.279976331,5.00047862,2.625443696,1.544617288,0.0,2.643599271,0.0,3.235914359,17.07799519,5.215620069,5.727257927,7.862921724,3.194518731,14.04201887,1.021602047,0.0,4.728477676,8.581178744,1.58430941,0.123425909,2.837879532,0.181799104,1.971037136,1.930827868,0.0,0.0,1.090238663,0.792053729,0.0,1.312721848,5.789006444,0.0,3.491880846,0.0,0.0,22.79944733,0.662043133,7.779930433,1.623987215,7.820875515,2.37636314,0.0,7.158037441,0.358353776,0.393003759,9.755388782,1.024311866,0.951146733,4.633908123,0.408599146,4.509886251,1.422673818,0.0,4.995059021,0.40538183,0.0,1.699429164,2.716663572,0.0,0.218879941,18.66252894,0.418564979,13.12699536,0.203864431,0.0,0.749759598,0.507035222,4.948430672,0.0,0.0,0.0,0.0,1.252407601,2.513008072,2.328597047,3.88305323,1.016195584,1.093953466,6.008731431,1.975620943,4.735156074,0.0,0.0,24.13461908,0.437536763,14.00838172,5.566137744,4.477205916,0.0,0.0,0.188911049,0.711753351,1.003027464,14.67377985,0.404320621,37.84704986,0.433849655,1.262537961,1.53950436,15.77394313,12.3077523,25.55226091,0.0,0.0,0.0,3.942257011,0.0,2.706111813,0.0,8.361128121,0.0,0.0,0.0,3.009082392,10.41872475,0.0,0.594141273,10.45227629,0.792053729,2.028217137,0.0,0.0,0.0,1.430279329,0.405805773,1.883734506,0.187991774,0.589565761,0.0,2.021809286,10.09052124,5.256580436,0.290320446,4.290603579,14.22094883,5.024577312
RNA174_FPKM,17.35504176,12.91721474,1.765705253,3.078977389,9.751167463,13.99609549,0.849221652,1.209595755,0.0,4.876664867,4.233459668,0.0,2.407287479,0.0,1.961919058,0.0,2.129327295,39.03750295,3.334892393,7.213009315,6.354144604,0.585776979,25.60973826,0.424610826,0.0,4.912896872,7.294907477,5.76118297,0.256394397,0.842534867,0.188826932,18.2457661,2.006062237,0.0,0.0,4.153771016,0.411545877,0.0,0.681896757,6.288259379,0.0,1.493804671,0.0,0.187942497,18.14028179,0.687869538,11.63240169,0.187503379,10.76700855,1.851726791,0.0,0.0,0.0,0.612606459,13.93699486,0.425737115,0.395327321,8.626134793,1.27359553,10.15259594,2.11164446,0.454682414,6.587136872,0.0,0.0,3.531410507,4.233922703,0.0,0.227341207,20.83465174,0.0,10.2293394,0.635235721,0.0,0.973925317,0.0,3.121704846,0.0,0.0,0.0,0.0,1.735045367,2.436942905,3.830649104,2.465576371,1.357468888,0.909364828,4.957917419,2.052735676,5.089375654,2.32030792,0.0,28.79122635,0.227341207,3.638659531,4.518259054,8.334429752,0.249228094,0.227341207,0.0,0.184911166,0.416890629,25.07633775,5.041506738,67.86811895,16.00369459,3.279787807,12.79638255,4.895501665,11.50909706,34.90157447,0.196694721,0.0,0.0,3.723549396,0.0,3.677048565,0.0,7.08709662,0.0,0.0,0.0,4.376886326,17.18292951,0.404289401,1.440180914,9.050073186,3.497910301,1.783184527,0.0,0.387688145,0.914025582,0.743068945,0.98366122,2.152869124,0.0,0.490085167,0.0,1.260259451,16.12936865,3.360965414,0.301697166,9.765101205,17.27640937,5.027369798
RNA179_FPKM,2.865040943,3.405487171,0.0,2.954358767,2.079332838,2.482989468,0.434608821,0.0,0.0,0.226909026,0.787745965,0.930566763,2.698602774,0.407647976,0.803154199,0.0,0.688229332,5.246793965,1.066574376,1.476526599,1.672387791,0.399713223,8.419646331,4.997412545,0.0,3.352318043,1.451801185,0.210618121,0.131215762,0.646780057,0.0,3.811133968,1.026577837,0.0,0.0,0.579819298,0.0,0.0,0.465283382,2.37861966,0.0,0.655380856,0.20281745,0.577103517,6.771479464,0.0,2.82512663,0.0,0.831620424,0.0,0.0,0.400688133,0.0,0.0,1.080608249,0.871326439,0.0,2.258693845,1.520934575,0.999102518,0.432321407,0.0,0.0,0.0,0.0,0.602501716,2.270044066,0.0,0.232694241,9.501035519,0.0,1.163261005,0.216731048,0.0,0.0,0.8985364,1.691522663,0.0,0.0,0.0,0.0,0.222002884,0.356360378,0.412769182,1.147014343,1.235064542,0.698082724,2.255250352,0.573077213,2.257263153,0.0,0.0,11.59724882,0.232694241,0.783985841,2.219694603,4.959671683,0.0,0.0,0.0,0.378530264,0.213353421,5.543780024,0.859921643,12.46271515,0.230733335,0.895068304,0.818558475,3.485699398,14.88834004,21.06715921,0.0,0.0,0.0,0.952740452,0.0,0.885417972,0.0,1.871949676,0.0,0.0,0.0,0.426706843,6.331279257,0.0,0.0,4.785857666,1.052900345,2.654764996,0.0,0.0,0.0,0.570424078,0.431564276,0.801195287,0.0,0.12540621,0.0,4.085161975,1.444505702,2.257512837,0.0,2.390152217,1.395955246,2.96859664
RNA18_FPKM,1.912652267,9.6289783,2.010856907,0.0,0.0,8.989805122,1.305516238,0.0,0.0,0.681753319,0.0,0.0,0.235042573,0.0,1.809975157,0.0,0.0,0.606375188,0.0,0.0,2.232964425,0.0,2.863550123,0.0,0.0,4.406250293,1.661653886,1.898153434,0.0,0.0,0.0,3.053191677,3.084412443,0.0,0.0,1.935154059,0.0,0.0,2.213484864,4.483740188,0.0,0.0,0.0,0.0,6.562302365,0.0,0.606375188,0.0,0.624796712,0.0,0.0,0.0,0.0,0.0,4.112421879,0.218209285,0.202622907,3.084412443,4.351812737,0.0,0.0,0.0,3.069067107,0.0,0.0,1.809975157,4.13312868,1.409957537,0.233045044,2.748676545,0.0,2.329859702,0.0,0.0,0.0,0.0,0.3764984,0.0,0.0,0.0,0.0,4.445765087,1.962484545,0.620087189,0.0,1.855207285,0.0,6.39904125,2.103965989,1.912696354,0.0,0.0,6.473104228,1.397974895,1.374105103,0.0,0.397414978,0.0,0.0,0.0,0.0,0.0,3.495476283,0.0,6.342513905,0.0,3.809783415,0.0,4.581565292,2.621365762,17.58082253,0.0,0.0,0.0,2.480824075,0.0,1.33014862,0.0,1.640313499,0.0,0.0,0.0,0.0,2.113426715,0.621649122,0.0,2.628177656,1.265346507,0.830747954,0.0,0.0,0.0,0.761470687,0.0,0.0,0.0,0.125595268,0.0,0.646059428,0.826520947,2.691368393,0.0,0.0,4.193924684,3.170905091
