,AC093525.8,AC131649.2,AC005921.3,AC099811.6,AC092117.2,AC092653.2,AL133243.4,AC233300.1,AC134407.3,AL356750.1,AC020951.1,AC090181.3,AC018529.3,AC005785.2,AP000560.1,AC022413.1,AC005261.5,AC009951.4,AC009948.3,AC141586.5,AC141586.4,AC020978.8,AC064801.2,AC118344.2,AC131212.2,AC012676.5,AC005839.1,AC020763.3,AP003108.3,AC092139.1,AC000123.3,AL356274.2,AC027290.2,AC012513.3,AC055811.4,AC120114.3,AC093525.10,AC127070.4,AC087741.3,AC093330.2,AC010435.1,AC127024.8,AC130448.2,AC022532.1,AP000648.4,AC092881.1,AC126474.1,AL845472.1,AC025809.2,AC109326.1,AL353795.3,AC007998.5,AC084876.2,AL353763.2,AC011466.4,AC009093.7,AC111170.3,AC008985.1,AL445363.3,AD001527.2,AL662907.2,AP000974.1,AC020978.9,AC099521.2,PRO1804,AC124319.3,AL118508.3,AL031602.1,AC006330.1,FP671120.9,AP001148.1,AC091925.2,AC002350.2,AL023806.3,AC005538.2,AC007224.2,PWAR1,AC008537.3,AC091132.3,AL158212.4,AC073592.9,AC026362.2,AL139288.2,AC008993.2,AC006128.1,AC120057.4,AL031587.5,AL359922.3,AC090617.9,AC093909.6,AC099494.2,AC090373.1,AC009716.2,AC079777.1,AC004678.2,AC007610.4,AC004836.1,AL109806.1,AC020604.1,AC011815.3,AC021106.2,AL359258.3,AL049833.3,AC099804.1,AP001767.3,AC093642.3,AC012313.10,AC100788.2,AC067931.1,AC090772.4,AC008533.1,AC102945.2,AL132780.4,AC015799.1,AC020910.6,AC020895.2,AJ003147.3,AC005831.1,AL121753.2,AC009090.4,AL049780.3,AD000864.1,AC002525.1,AC093323.2,AL118508.2,AC069547.1,AC080080.1,AL132656.4,AC002310.5,AL356273.3,AP001350.2,AC015804.1,AC074183.2,AP001528.2,AC004623.1,AC093525.9,AC011498.7,AC117503.2,AC112484.4,AC006511.3,Diagnosis
RNA72_FPKM,19.52204177,0.13765948,0.745709182,0.93259903,0.506439066,0.744404651,0.147411651,3.085125128,0.42852064,0.336611542,0.874460606,0.201806616,0.609951022,1.331509366,0.078868151,1.474850449,0.495612691,0.818159007,0.13869052,0.447124706,0.825483302,0.0,0.41032018,0.977799554,1.634695213,2.930224107,0.998432005,0.157817777,0.85476977,1.26246074,1.458529717,0.12214894,2.574401482,0.758043691,1.349931369,1.462152248,0.486831128,1.524696783,0.056677335,0.706874048,0.0,0.291819691,1.63387816,2.254314642,1.660815913,0.114625855,0.767942783,0.140372167,0.084776697,1.387685411,0.790327476,0.644589063,0.134062012,8.228107362,0.141952898,0.99923303,0.27898328,0.0,24.13224367,1.264904481,0.86393563,0.063999836,1.214639523,1.585845771,0.0,0.424158097,3.702108553,0.712757114,0.153767094,0.326257991,0.518042389,0.0,0.877472894,0.079941299,0.532698507,1.048327831,0.031625671,1.299416725,0.236360386,0.059365762,0.0,0.0,0.982428347,0.284258037,10.43856299,0.991997455,1.900214845,0.182955219,0.0,3.745168624,0.312408196,0.0,0.263731744,0.0,0.152462683,0.107817401,0.240958372,1.652439428,0.8402412,0.322975915,2.445358256,0.262149477,0.0,1.283761412,0.0,0.015888527,0.247421142,0.105758123,2.276597931,5.063901735,0.995618611,0.0,0.672985057,0.80735017,0.368587025,0.539940195,1.667241863,5.85120812,2.248039199,0.496649263,0.096505122,4.226748672,0.376738861,0.0,0.329595702,1.155821203,0.063127111,0.323946655,0.332827033,2.880134806,0.418923971,0.175504299,0.331383098,0.023497805,1.328670637,1.224895558,0.942060023,0.381217933,0.334843728,0.299858213,0
RNA74_FPKM,6.43428605,0.096461687,0.232232733,0.26141235,0.387154999,0.0,0.022946021,0.524104565,0.266887231,0.514623842,0.377061947,0.612764886,0.221620501,0.452354824,0.073700328,1.740543232,0.668872414,0.354906671,0.097184165,0.0,0.226811871,0.687965383,0.328621204,0.748824054,0.316009911,1.93461082,0.621889335,0.073724764,1.373560801,0.073697499,0.989746112,0.0,1.311609483,1.079190136,1.830839433,1.723866979,0.409362743,0.373083889,0.052961529,0.374836875,0.0,0.340797193,0.190746468,1.238939797,3.467572127,0.227567423,0.551917497,0.157375779,0.0,1.188445878,0.025036397,0.0,0.0,7.049984459,0.0,0.758565853,0.753024381,0.095621579,30.20390374,2.818123756,0.579504186,0.0,2.005739465,0.097153129,0.0,0.330231061,0.060662567,0.11100897,0.215497448,0.0,0.33275477,0.0,0.663655324,0.343595428,0.114858753,1.399273183,0.02955227,1.59340545,0.0,0.221956371,0.0,0.038465094,0.0,0.0,11.64309004,2.780476815,1.389400877,0.042718071,0.532381933,2.854486643,1.605252561,0.0,0.0,0.0,0.213669376,0.167894152,0.0,0.571818368,1.23362215,2.263011408,0.940739376,0.306147286,0.0,0.399770159,0.0,0.029710205,0.308246106,0.074107551,1.807990956,4.731200387,0.0,0.200728477,1.446128071,0.297157603,0.45914621,0.310425115,1.103376018,7.653463168,2.930661712,0.270676027,0.270494902,3.513699386,0.923919744,0.0,0.115478271,1.079883064,0.088469717,0.437194174,0.310961096,2.080954451,0.391401672,0.163998113,0.386957779,0.0,1.00652937,0.653964921,1.443441772,0.118700797,0.312891136,0.20009819,0
RNA75_FPKM,8.680073352,0.058646746,0.272274187,0.158933399,0.078439751,0.0,0.104663455,0.955849339,0.486765781,0.208572116,0.200585746,0.085952145,0.115498184,0.618802623,0.403164125,2.380809875,0.516123386,0.522796743,0.118156151,0.539671996,0.413730046,0.0,0.099870719,0.723828858,0.096038042,0.898749433,0.688635347,0.156863026,1.106946409,0.0,0.954888326,0.121409976,0.993824213,1.107144101,1.669582957,1.868660835,0.207392404,0.804177456,0.241572889,0.358093162,0.055281031,0.217540701,0.0,1.167469936,1.703798076,0.0,0.150964672,0.231216208,0.0,1.330094732,0.136957017,0.0,0.0,5.300509948,0.0,0.425671302,0.369748562,0.0,34.42938831,0.082886336,0.226487503,0.027258389,1.443999533,0.243656616,0.0,0.090327312,1.604750585,0.556658737,0.19650954,0.278058862,0.662084705,0.0,0.890001966,0.081738425,0.453859809,1.658813105,0.02695351,0.726523491,0.115089703,0.101190939,0.175379444,0.035069587,0.348766004,0.080726766,12.57648054,2.11297845,2.569264154,0.077923082,0.0,7.305328875,1.131214306,0.0,0.086427273,0.0,0.0,0.153128791,0.410619728,0.730016392,0.613616221,0.412679326,0.245068827,0.167509419,0.0,0.364611916,0.0,0.013541264,1.124397413,0.337876854,0.290905098,8.089636757,0.121165314,0.0,1.146717984,0.333501603,0.244252133,0.318467524,1.242920133,5.828876427,4.498761352,0.511294145,0.205558232,4.281715696,0.481460487,0.0,0.070189616,0.69755838,0.053773367,0.552023263,0.945188753,1.537747639,0.29743938,0.299152982,0.42349724,0.0,1.346207208,0.521798658,1.316287912,0.541428754,0.2853762,0.218992964,0
RNA78_FPKM,28.33425187,0.0,0.111894091,0.146937845,0.435197491,0.156428928,0.103207558,1.669201021,0.525064505,0.224982567,0.105981589,0.105968395,0.462672997,1.017027888,0.082827129,1.222866957,0.404871296,0.306878633,0.072826214,0.195668458,0.713994263,0.0,0.184715418,0.555569016,0.592015311,1.107917091,0.549286515,0.220986432,0.430920692,0.165739824,0.532117861,0.106908406,2.531878377,0.56866781,0.182937456,1.060352808,0.511268799,0.686304788,0.357318818,1.183845981,0.0,0.153234144,0.857947322,1.531994421,0.854357099,0.030094945,0.558385644,0.058969425,0.044532764,0.485802117,0.295441868,1.353891555,0.0,4.510564202,0.149122794,0.524729842,0.065112074,0.250806828,23.19342165,1.226339907,0.511849644,0.100831248,0.474685327,1.447143562,0.0,0.25985955,2.114668547,0.43666912,0.242228711,0.0,0.068010237,0.940172616,1.316521975,0.050383963,0.258212687,0.786510468,0.0,1.407382435,0.07092668,0.187157224,0.0,0.028824317,0.257968049,0.099563325,7.389376865,1.041793177,1.475107879,0.09606955,0.598865972,3.312307509,0.738233781,0.0,0.383528625,0.0,0.320231835,0.377496822,0.253053863,1.67125791,0.04203669,0.0,1.81295071,0.103253621,0.0,0.337092702,0.0,0.0,0.259918131,0.416511279,2.630190124,1.77277513,0.597527558,0.112824296,0.424060306,0.69377896,0.473152164,1.177802019,1.824021644,2.930878268,3.788635851,1.260571171,0.506747155,3.949852778,0.0,0.057982688,0.519243164,0.556386372,0.0,0.226818307,1.572968709,3.266904879,0.22000383,0.0,0.08703692,0.0,0.60345516,0.505400221,1.187272901,0.266948668,0.351965089,0.314950358,1
RNA86_FPKM,26.6191239,0.1219385,0.251643423,0.755273662,0.279661587,0.301467559,0.024871801,4.732132481,0.506070781,1.022276822,0.715002379,0.306445557,0.651782407,0.980366768,0.239524302,2.357427096,0.390255949,0.414110712,0.070201025,0.905243751,0.491585689,0.609936774,0.41541443,0.876258835,1.027152116,2.531272449,1.082950543,0.239648023,0.726844406,0.559178721,1.414345048,0.020609389,2.419686045,1.205861506,4.143820581,2.361265691,0.640636694,0.845258204,0.172219218,0.715584958,0.262791602,0.147710466,1.447286101,1.252925582,2.110193728,0.116040411,0.478431114,0.208416667,0.171645791,1.756024423,0.515299034,0.0,0.0,6.419810267,0.143729422,0.821879781,0.251059834,0.13814458,16.3632797,1.378962295,0.448504633,0.291553355,2.745160561,1.052718839,0.037720209,0.822963101,4.273778969,0.240517664,0.194580848,0.330454824,0.098337976,0.302056363,0.803674806,0.032374473,0.871121461,1.970899946,0.0,1.603169336,0.068369964,0.481035327,0.0,0.055570556,0.0,0.575630984,10.80000052,1.506359003,3.261829659,0.277819505,0.0,6.385338889,0.711592903,0.0,0.061614684,0.0,0.077172085,0.654960526,0.243931952,1.796780316,0.283543741,0.81740411,1.310617438,0.165865356,0.0,1.083003205,0.34215234,0.016092909,1.001978989,0.481755319,0.345721738,5.767207117,0.575988297,0.217514568,1.566892741,0.891602253,0.746268695,0.588627189,1.793266969,6.743499854,6.033336943,1.110280932,1.660726075,5.693895275,0.381388058,0.0,0.250247343,0.536258584,0.06390614,0.655886483,1.123052995,2.565756911,0.494776053,0.177761905,0.083868144,0.0,1.417753418,0.619980184,1.335103998,0.385988829,0.339151004,0.346949765,1
RNA87_FPKM,23.93027454,0.058973895,0.243407829,0.213113216,0.631246741,0.850631142,0.05612441,2.456771554,0.244773371,0.349619266,1.229651131,0.922270668,0.387156028,1.659648722,0.675799413,1.152880902,1.635881384,0.166937175,0.138643797,0.425682775,0.554767761,0.0,0.535808823,1.062225645,0.450822559,1.740870735,1.167905924,0.180292782,1.210941536,0.180259083,2.22772953,0.116304311,1.940627458,0.742348102,2.736442462,1.551231672,0.945515778,0.829561426,0.45350005,1.025903247,0.148250461,0.166704607,1.633327722,0.959550296,2.981854054,0.180068283,0.472439728,0.192453882,0.0,1.849703461,0.321394897,0.368330497,0.0,3.164187711,0.108110776,0.642234852,0.247915815,0.0,10.66465259,0.111202965,0.607418452,0.073100458,3.0336991,0.950489353,0.0,0.282676801,2.15200051,0.407130824,0.439179511,0.0,0.147977723,1.022598125,1.527646455,0.109602311,0.468159704,0.513304157,0.0,0.788683815,0.308646727,0.542891832,0.0,0.0,0.467710371,0.757896486,11.03319251,1.133057092,2.1238888,0.0,0.651450208,3.490636634,0.713863902,0.0,0.301310706,0.0,0.087120088,0.45173836,0.550598498,2.727085166,0.274264138,0.922566122,1.479196278,0.112305929,0.023353218,1.100074543,0.193129044,0.018167394,0.848221624,0.483322185,1.560712882,1.205452419,0.650054838,0.490969688,1.537794925,0.72676729,0.748695867,0.71181265,1.904891092,7.302285137,4.24095679,0.331002204,0.661552965,3.992621517,0.215215443,0.0,0.047084319,0.495241629,0.0,0.0,0.88723975,2.325355165,0.398879137,0.200676616,0.378611115,0.0,0.861586132,1.099592229,1.59295091,0.435582562,0.382869859,0.391564159,0
RNA89_FPKM,10.03626766,0.050858769,0.314840524,0.275616538,0.136083229,0.0,0.024205219,1.10516497,0.035181873,0.0602997,0.0,0.149116299,0.400585528,0.476944276,0.0,1.605835109,0.37975048,0.172708451,0.0,0.330352179,0.430528905,0.527579265,0.288722843,0.252648818,0.610823435,0.46185155,0.444952909,0.285008869,0.538886132,0.0,0.257110682,0.0,1.314407386,0.213355336,0.257388763,0.342940624,0.191811242,0.39337726,0.223423785,0.846918786,0.0,0.251534821,0.402427945,1.393407119,0.667800187,0.0,0.581911623,0.239689734,0.0,2.221439377,0.092373538,0.0,0.0,6.010020792,0.279714926,0.492206003,0.183222358,0.0,27.58566918,0.958486278,0.327343926,0.0,0.41741193,0.40975889,0.0,0.487472389,3.007218843,1.228726087,0.037873189,0.321598401,0.063801633,0.293961038,0.864410146,0.236274201,0.403654361,1.032772384,0.0,1.240060327,0.19958439,0.0,0.0,0.0,0.0,0.280101833,4.847133209,0.97732501,1.668485381,0.045062291,0.0,5.048638998,2.000355431,0.0,0.199843753,0.0,0.075103818,0.106240978,0.237394403,0.96464072,0.354752209,0.0,0.283442658,0.064568019,0.0,1.053797939,0.0,0.0,0.89380751,0.338585603,1.009272679,4.780623023,0.280275701,0.0,0.729220929,0.385609103,0.040350684,0.327334389,1.266036092,2.837722454,2.420595044,0.346552599,0.0,3.803185284,0.695858112,0.0,0.121770268,0.806510495,0.0,0.531895315,0.273206873,0.302648538,0.275093088,0.0,0.081620418,0.0,0.707516559,0.215467276,1.224993354,0.25042937,0.330061517,0.126619225,0
RNA94_FPKM,9.772133744,0.0,1.046216606,2.88984701,0.841918294,4.840462929,0.0,0.28498807,0.036270152,1.430117194,2.084354646,1.640130438,2.031196097,3.812322707,0.0,0.0,1.846243214,0.949945479,0.0,0.0,0.0,0.0,0.0,0.667696443,4.237869292,1.230473467,0.941898585,0.0,0.729443914,0.0,0.748690698,0.0,3.871218054,0.0,1.725382072,0.389051859,0.0,1.880975037,0.0,0.0,0.0,0.0,0.0,2.694385334,1.584012654,0.0,0.0,0.0,0.430631479,0.0,0.653233291,0.0,0.0,13.0894621,0.0,0.0,0.0,0.0,46.49003223,0.0,0.0,0.0,1.693164202,1.399841793,0.0,0.035900904,4.091115014,0.784403956,0.0,3.647776834,0.0,0.0,0.0,0.925926794,0.0,0.0,0.0,0.0,0.411654126,2.232625541,0.0,0.627378847,0.0,0.0,3.550557856,0.0,1.552815817,0.0,0.0,2.202786527,0.0,0.0,0.0,0.0,0.0,0.69384188,0.0,6.280025169,0.0,8.366958726,0.0,1.198444698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214314515,0.0,0.0,0.136708114,0.124278976,1.747536411,0.0,6.881209709,3.200881427,2.496341115,1.177342303,3.039261691,0.777665104,1.100333793,0.0,0.0,1.223199755,1.218486901,0.0,0.732566077,4.876764388,0.0,0.0,0.0,0.0,0.0,0.0,0.153141148,0.0,0.0,1.305661118,1
RNA95_FPKM,21.04247996,0.255920263,0.603617946,0.842168055,0.586958952,1.107326564,0.156604198,4.072216739,0.607004302,0.227587551,1.179151685,0.05361696,1.332024744,1.543209035,0.586489442,2.556492204,2.808262151,0.776092532,0.147332637,0.593759086,0.51589304,1.13793357,1.183287358,0.868520636,1.197721402,2.614969682,1.262783925,0.279442064,0.65382603,1.257444345,2.185664132,0.237896808,2.31760733,0.920382704,2.128111431,1.701325182,0.775784656,1.234162262,0.481921009,0.811862181,0.689464531,0.310003629,4.556386568,2.019251287,3.492881419,0.319656458,0.376552553,0.328087905,0.225142272,1.351449397,0.142318441,0.342515092,0.047499167,6.652052919,0.351956956,0.597157543,0.526940829,0.036255506,17.17261797,0.413525226,0.353018018,0.0,2.910949807,0.718105837,0.0,0.638348577,4.623125872,0.315479295,0.285887533,0.346906311,0.240804802,0.0,0.754634176,0.118915329,0.827158491,0.954671471,0.033627207,1.466788705,0.286979487,0.694081512,0.0,0.029152919,0.4348407,1.006823514,8.696039349,1.580787177,2.45765668,0.097164759,0.0,5.340001069,0.995669633,0.0,0.32329512,0.0,0.081014049,0.420041799,0.383976696,2.080670994,0.212522982,0.857730177,3.209206359,0.20887278,0.0,1.136554275,0.538586781,0.016894085,1.051581966,0.674119004,0.362803614,2.689958289,0.755505351,0.0,1.501399627,1.533519676,0.826714975,1.367911,2.509309733,8.511562379,2.888151882,1.209165843,0.205064625,3.005421951,0.800482246,0.0,0.437702132,0.409298612,0.067051714,1.223693403,0.353582026,3.427025795,0.370846777,0.746246671,0.264036036,0.0,1.373434275,1.161916311,1.761441688,0.675052202,0.356035425,0.364076051,0
RNA97_FPKM,13.75453308,0.021543333,0.222293941,0.175148083,0.172931019,0.372829837,0.030759361,3.628983065,0.268299528,0.268238599,1.094943781,1.452922568,0.169708701,0.151554443,0.691243943,1.166339238,1.723854703,0.475634531,0.173661915,0.606492031,1.094450414,1.341105367,0.22017848,1.103931749,2.25867898,1.516562232,1.547847698,0.658688777,0.684960261,0.889240961,1.922422807,0.433324114,1.803948531,1.536754123,3.816878652,1.482120202,0.73147088,2.136445051,0.0,0.741590586,0.081249663,0.137006953,5.370222087,0.442797684,1.740067221,0.592035429,1.479375257,0.42183698,0.106138572,1.085973028,0.486428877,0.40350571,0.0,6.28220701,0.474073356,0.390968329,0.31053344,0.0,17.24651111,0.974718977,0.499295389,0.080126396,1.62701536,0.553380557,0.0,0.265568112,5.286267762,0.074363027,0.481336741,0.0,0.162154902,0.0,0.732461442,0.260269764,0.359186451,0.750045908,0.0,1.881267562,0.084554247,0.223089082,0.0,0.0,0.0,0.0,8.69455585,2.483918266,1.344844417,0.400912302,0.0,5.306525129,0.195564117,0.0,0.152428338,0.0,0.0,0.360072658,0.0,3.065350035,0.651287933,1.41548318,2.161351808,0.041025677,0.0,0.535747077,0.423145368,0.0,0.309819179,0.066203429,0.855279718,3.434554319,0.356167051,0.269003807,0.337025033,0.643325772,0.30771726,1.040148019,1.870194168,10.65171031,3.73134599,0.984636992,1.027057534,2.000309909,0.70756955,0.069097437,0.103161654,0.361849111,0.118550645,1.487342541,0.416770291,3.462074842,0.524581984,0.0,0.0,0.0,0.494615401,1.259865273,1.132390538,0.636478225,0.419433567,0.697312767,0
RNA98_FPKM,23.31359937,0.089784239,0.324252169,0.425803673,0.720709291,0.58267871,0.096144798,3.170856237,0.23290804,0.598786415,1.052978171,0.329055678,0.884099906,0.789525035,0.10287874,0.405032762,0.933882316,0.876692948,0.203527584,0.826266834,0.886797732,0.785926849,0.841150156,0.815526601,1.323605218,2.14061301,1.240467574,0.480348771,0.847414113,0.514659398,1.341879381,0.079667958,2.738994963,0.800494806,2.215498435,1.680359224,0.889058529,1.041842827,0.369851743,0.922138103,0.338617024,0.142747936,3.196943083,1.383861937,1.923366121,0.224283758,0.077059597,0.341811525,0.0,0.377131186,0.33201037,1.261241259,0.0,4.136367122,0.30866809,0.896172243,0.363937717,0.044501143,21.08614652,0.126927464,0.433460235,0.04174196,2.100395461,1.085268155,0.0,0.968255089,2.457060989,0.85226956,0.300869832,0.0,0.084474828,0.38921117,1.199145135,0.187720857,0.962170102,1.367581208,0.0,0.847532669,0.308340591,0.154958102,0.0,0.0,0.320379612,0.0,6.538680526,3.23500193,1.94000545,0.357981052,0.0,4.885607995,0.611276438,0.165237246,0.449892964,0.0,0.099439181,0.421996487,0.0,3.193607624,0.15658155,0.842605154,2.814634447,0.08548954,0.053310893,0.558196411,0.0,0.0,0.753203473,0.206932626,1.039443243,1.376216291,0.927728673,0.210206876,0.087786837,0.989359335,0.320551398,1.083611304,1.540606621,5.46048289,3.409995147,0.809846053,1.07002338,2.99569762,0.368574819,0.0,0.0,0.879528898,0.082345504,0.375638301,0.651229147,4.308181523,0.182153674,0.22905301,0.0,0.0,0.936888194,0.741864131,1.278041216,0.331574241,0.437009033,0.894116069,1
R_JS001_FPKM,43.47692901,0.524079722,1.557420124,0.284080728,0.78527371,1.813904146,0.179574323,7.289533484,1.392133908,1.043885485,2.089770033,1.106344348,1.321106667,1.474695447,0.384343065,1.134866641,3.824199217,1.993525761,0.042228849,1.770321449,1.597308222,0.0,1.142705321,1.933386612,2.47233261,4.42668798,2.490753333,0.86520862,0.791447322,0.769083178,3.535198778,0.29763027,9.085194061,1.891018539,5.88892836,3.52034739,1.186147644,2.653665684,0.276344661,1.326704431,0.632517006,0.84436166,8.210862038,1.561704944,3.386115828,0.610940295,0.719669626,0.307837029,0.0,1.690614619,0.522233327,1.570617123,0.0,4.303187812,0.461259304,2.510925922,0.30213982,0.041575692,13.17488964,1.778161858,1.187495128,0.077947344,1.892789942,1.235248118,0.0,0.818182932,1.028640401,0.43413419,0.515158933,0.0,0.276127403,1.090422986,1.17085863,0.175331901,0.54915279,1.094699154,0.0,0.939975182,0.37027431,0.217067095,0.0,0.033428011,0.0,0.692675643,7.507230535,4.229769757,3.120329122,0.445791926,1.38850978,2.761715581,0.475791648,0.154374749,0.494306947,0.047664093,0.185688933,0.875795602,0.146826457,4.69757734,0.536207858,1.180331012,1.75241587,0.598823277,0.0,2.476321172,0.205946845,0.019373148,1.306351092,0.450941186,2.773570274,2.570532671,1.213006597,0.654383141,0.901868547,1.400906947,0.948039312,1.011998724,1.650367881,11.35098366,4.012714935,1.285794567,0.176341304,2.14898826,0.0,0.0,0.150565418,1.349514234,0.0,0.394703341,0.743370226,4.865659025,0.340252521,0.427724852,0.0,0.085918216,0.918737013,1.758798627,1.836332977,1.083834513,0.408280587,0.0,1
R_JS002_FPKM,41.36427449,0.87043072,1.646633938,1.022202582,0.349363743,0.627690031,0.16570567,5.359878695,0.933286673,0.72240635,0.567127839,0.723099986,0.714264555,3.367878346,1.030614452,1.1780375,3.064356505,2.759211026,0.263093259,1.068071589,1.269103746,0.0,0.197689535,0.986574161,1.42579874,3.261070951,2.405152988,0.421326377,1.412483927,1.130964234,2.666525899,0.669370768,6.587467379,1.947746422,3.855040818,2.172033455,0.779816316,1.713998337,0.239053442,1.514104233,0.218852561,0.707316745,3.960217285,1.118030841,4.043616971,0.567760396,0.647474025,0.299820659,0.0,0.974979047,0.553400402,0.815079927,0.0,5.008346191,0.319193884,1.421676802,0.888614756,0.028769773,18.23488597,1.066476324,0.765751208,0.053971949,1.14314851,0.854826114,0.094231192,0.35759759,3.340355005,0.550818718,0.032418481,0.275280007,0.354889324,1.509455107,1.268219463,0.17525307,0.069115366,0.631382325,0.0,1.506371136,0.398585073,1.101693907,0.0,0.023146073,0.0,0.159840004,4.846290738,3.345317718,2.995245967,0.038572169,0.480712847,2.49284812,1.448648635,0.106825077,0.376302354,0.065965716,0.0,0.636406044,0.0,3.405659032,0.53973696,0.544586605,1.940410277,0.331517972,0.0,2.886156463,0.0,0.0,0.625911933,0.401242264,0.959776411,1.779033071,1.439047287,0.271744379,0.283704833,1.815172394,0.27623535,0.665324524,1.75709048,11.30849972,3.041366472,1.483011182,0.406828788,4.545712251,0.277905923,0.0,0.243130209,0.812072712,0.0,2.579544897,0.56119709,3.075819127,0.353218014,0.0,0.698492377,0.039652522,0.696342861,1.696629525,2.350982438,0.428601438,1.129778352,0.1805973,1
R_JS003_FPKM,51.51257736,0.216292556,0.520773312,0.683872646,0.482304104,0.623861374,0.102940137,5.680089505,0.448865196,0.352601075,1.233121174,1.10979841,0.958445616,1.648420006,0.702216783,0.894402728,2.019046999,1.071315297,0.18160293,1.287979243,0.661254306,1.05182574,0.307038568,1.62877066,2.657180887,3.683396827,1.543938378,1.129627829,1.253544399,0.578565495,1.833424343,0.533122515,4.947658645,0.453744165,5.428367936,2.880978997,0.764903231,0.950701368,0.297009098,1.120723607,0.407902824,0.382111991,4.064852,1.296461917,1.544493074,0.300169654,0.556931275,0.186260065,0.04441197,0.969086706,0.54725694,0.337680885,0.046828771,2.396575591,0.099170223,0.850493069,0.454619884,0.071487601,10.49326387,1.732731094,0.974614149,0.134076617,2.485554428,1.552308833,0.0,0.592394048,1.496824118,0.373329412,0.563756112,0.0,0.101742482,1.250159706,1.006726221,0.133992416,0.600956756,1.255062293,0.033152597,1.403698802,0.247591246,0.124464028,0.431430565,0.02875687,0.171554919,0.397073058,7.514603066,0.519677726,2.812744791,0.239563625,0.597241566,1.445397927,0.736310981,0.0,0.191264844,0.0,0.0,0.489483776,0.0,3.269696896,0.293374227,0.676619207,1.958856919,0.034333063,0.0,1.232622247,0.0,0.033311288,1.46889191,0.775453857,0.95392216,2.431194155,0.745011647,0.393847679,0.281974348,0.512557471,0.471899348,1.131215904,1.419035503,5.752131924,4.874066001,1.495748037,0.202173648,4.63683693,0.098681097,0.057825412,0.12945551,0.605373678,0.132248299,0.452461194,1.220214084,3.017007056,0.073153903,0.183977862,0.17360167,0.0,1.805628214,1.099796855,2.171002768,0.399351938,0.351010394,0.673097683,1
