,IGHV3-33,IGHV3OR16-13,IGKV1-12,IGLV2-8,IGLV2-11,IGHV1-3,IGHV1OR15-1,IGHV2-70,IGKV2-40,IGLV10-54,IGHV4-34,IGHV3-7,IGLV6-57,IGKV1-33,IGKV1-39,IGKV4-1,IGLV2-18,IGHV4-31,IGKV1-16,IGLV4-60,IGKV1-6,IGKV3-20,IGKV2-28,IGHV3-72,IGHV3-13,IGKV1D-33,IGKV1D-39,IGHV1-46,IGLV7-43,IGLV3-1,IGKV2-30,IGHV3-11,IGHV1-18,IGHV3-48,IGKV3-15,IGHV6-1,IGHV2-5,IGLV3-10,IGLV3-9,IGHV3-21,IGLV2-23,IGKV2D-24,IGHV3-53,IGLV5-48,IGHV7-4-1,IGLV3-12,IGLV3-19,IGLV1-44,IGLV3-21,IGHV1-69D,IGHV2-26,IGLV1-51,IGLV1-40,IGHV5-51,IGKV3D-15,IGHV3-74,IGHV4-59,IGLV2-14,IGLV8-61,IGHV3-73,IGHV3-15,IGLV3-25,IGKV1D-12,IGKV3D-20,IGKV6D-21,IGLV4-69,IGLV4-3,IGKV3OR2-268,IGHV3-30,IGLV7-46,IGLV1-47,IGKV1-5,IGKV1D-16,IGHV3-66,IGHV4-61,IGKV2D-30,IGHV3-20,IGKV1-9,IGLV9-49,IGKV1-8,IGKV2D-28,IGKV3-11,IGHV3-23,IGLV3-27,IGHV1-69,IGKV1D-43,IGKV1-27,IGHV4-4,IGKV1D-17,IGHV1-24,IGKV2D-40,IGHV3-49,IGKV2-24,IGKV2D-29,IGHV5-10-1,IGKV1D-13,IGLV3-16,IGHV1-2,IGKV1-17,IGHV3-64,IGLV1-36,IGKV3D-11,IGLV5-52,IGHV3-43,AC135068.9,IGKV1D-37,AC135068.3,IGLV5-37,IGHV4-39,IGHV1-58,IGKV2D-26,IGLV5-45,IGKV1D-8,IGKV1OR2-108,IGHV4-28,IGHV3-64D,IGKV5-2,IGLV11-55,IGKV3D-7,IGKV1-37,Diagnosis
R_JS003_FPKM,8.539467451,0.226714929,0.603041495,7.273773387,9.601428027,6.887057765,8.839827398,0.447097038,0.0,0.558758735,1.400128499,4.279757053,4.306670391,1.359947102,1.206285488,12.34384646,0.653979605,1.495518153,0.846669007,2.431194155,0.0,3.200408847,2.051647459,1.189313898,2.046726242,1.780358519,6.596748144,0.610795808,2.909567256,5.628859781,1.641235306,2.706476826,7.610875784,1.111346353,4.887638954,5.591124247,6.138403605,3.97972421,1.735667048,6.698717574,2.868972666,0.615411577,0.840808449,0.0,4.776729622,0.0,4.669138364,8.566491126,0.66457019,1.557376568,0.0,16.45475138,5.111317071,0.390392048,4.647210942,2.180857817,0.969902271,19.50528002,3.672112677,1.464718008,3.295707731,5.685095836,1.294074459,3.236459053,0.586822775,4.392113444,0.198586526,0.457316399,5.754935736,5.195521241,9.632729696,5.715091545,0.846669007,0.562085515,0.350242319,3.646137414,0.385688529,1.956338653,3.325657478,0.0,6.382696553,3.674041526,14.81689419,0.848914814,0.0,0.0,1.885110312,0.767484136,0.752013636,2.725507041,0.248541521,0.364603052,0.820617653,1.028731627,1.561175047,1.489498403,0.415742181,3.83742068,0.0,0.0,0.0,2.342686991,1.688870104,0.0,0.226714929,0.0,0.0,0.641739345,1.317767999,0.0,0.0,0.0,0.0,0.226714929,0.188306752,0.679916473,0.0,0.0,0.0,0.0,1
R_JS004_FPKM,29.08554223,0.670099822,0.396223178,24.70486255,7.687018708,5.189548495,6.030368464,4.844910631,0.12595593,0.330370443,1.379847216,6.234090592,5.807001857,0.223366607,4.160108359,31.65400386,22.12733445,0.368450525,1.251562101,0.435626588,1.452470754,100.1292996,1.819338919,5.220664334,5.133880186,1.857562683,13.42001133,0.120379256,238.3690113,6.933435595,3.638917666,4.667163806,4.615060563,1.277636312,4.280938531,0.949980872,7.717223964,34.88025993,1.710174817,11.00123398,5.497026627,0.0,0.414264864,0.0,3.530293258,0.221484304,5.437325346,16.03842493,2.619393213,3.069296995,5.173289352,13.37667751,20.72758082,1.346192406,3.782894702,4.163737167,1.911287708,20.98538655,3.237510814,1.804097461,5.953799867,11.61878147,3.18768909,40.92693647,0.0,2.822512297,0.0,1.126405891,7.682952947,4.91473982,15.69081131,7.113615027,0.834374734,0.369313407,0.345069638,2.994006715,0.0,8.09621692,3.084305782,0.594334767,5.278625046,2.614632214,14.60047529,1.254881895,0.574138925,0.0,1.444866195,3.21421937,0.0,1.342916999,0.489741692,0.17960914,0.606526249,0.788484124,1.730590679,2.935596383,0.614403213,2.457879683,5.422940887,0.182942952,0.200632093,2.130827512,0.208043304,0.0,0.446733215,0.670099822,0.223366607,0.0,2.411613712,0.0,0.0,0.0,0.0,0.0,2.04056236,6.923834893,0.0,1.241707281,0.0,0.0,1
R_JS005_FPKM,2.297008732,0.0,0.0,0.159562523,2.68126147,1.044225626,5.141498606,0.230429677,0.0,0.0,0.412469122,2.11050451,0.701080661,0.0,1.243625494,3.986848152,0.224778813,0.0,0.218237631,0.0,0.0,1.443641928,0.423045254,0.111478141,0.0,1.0797621,2.413608881,0.0,0.857078696,1.658167326,0.0,1.046433291,1.408431149,0.190957927,1.493100895,0.1987803,0.654712892,0.0,0.357890779,1.72661493,1.807802668,0.0,0.0,0.0,0.0,0.0,1.750532084,1.05987783,2.192667876,0.0,0.0,0.0,0.810750117,0.60361335,0.416635477,0.281069249,1.166579336,2.873130379,1.195562673,0.566319161,1.321411376,1.519623082,0.667065966,0.741517523,0.403392785,0.590647908,0.0,0.0,0.38280197,0.642809022,0.810750117,0.15506358,0.0,0.0,0.0,0.835380501,0.1987803,0.403392785,0.403392785,0.0,1.880322025,1.262660578,1.527663416,0.21881651,0.0,0.15506358,0.64785726,0.791307669,0.31012716,0.200714901,0.256192001,0.375826079,0.0,0.235696641,0.0,0.877593877,0.0,2.176299614,0.0,0.38280197,0.0,1.486375215,0.0,0.0,0.233693554,0.0,0.0,0.0,0.388206233,0.0,0.211522627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
R_JS006_FPKM,5.991073756,0.471935941,0.209175835,11.43893831,6.663511928,6.32610477,9.910401435,3.257412597,0.0,0.581618375,5.205931569,8.523174637,4.955200718,0.825824566,2.720633932,26.62950483,1.588643443,0.0,0.660966586,0.920405453,0.657487815,4.372964633,2.776441808,1.350757193,0.387426482,1.635347764,9.082765224,0.635784361,1.730840385,8.37130231,5.339416994,3.874264816,7.71996325,0.38563284,3.580525942,4.415728332,5.288442389,1.744433373,2.348833633,9.2980276,4.148152644,1.708650124,0.437557565,0.677087722,3.315291285,0.233853883,13.25653101,6.064235885,3.735823944,4.25592665,1.749011938,8.136722191,6.13958571,1.828354953,2.734374508,4.115092677,1.346209189,19.26979693,0.0,3.049764523,2.668543958,5.041524317,1.796155117,4.118038782,0.610868874,4.373573408,0.0,0.0,2.512325534,2.812499493,13.09803185,7.671811749,0.660966586,0.194969514,0.546707592,6.537095668,1.003466883,1.629275179,0.610868874,1.883481233,4.746122962,5.7371582,16.58179815,1.104612087,0.808705763,0.626290929,1.308325029,0.399504525,1.252581858,1.823906401,0.258685384,0.379483797,0.427162531,1.427943318,1.828354953,0.664482366,1.298130289,5.592848914,0.0,0.579687632,0.0,1.876051656,0.219662223,0.383855731,0.0,0.707777251,0.0,0.0,1.959922201,0.402399486,0.0,0.0,0.0,0.471935941,0.0,2.595521014,0.204048977,0.0,0.0,0.209175835,1
R_JS007_FPKM,5.451848377,0.214812621,0.380833018,4.544964508,4.926721359,2.686514246,18.89569928,1.270393276,0.121132357,0.846888735,2.084431827,4.054358875,2.576775031,0.322096879,3.999287955,15.35668857,0.413001475,0.531309338,0.60158835,0.628177891,0.199549619,3.221433809,1.943445834,0.409769259,1.586514394,1.190577992,6.249326198,0.231406933,1.37803501,3.427930175,1.943445834,4.807437199,3.327600511,0.701919564,2.400844179,2.55704368,1.203176701,0.992073135,2.13740623,3.8780127,3.92567439,0.194432962,0.0,0.0,0.0,0.0,4.825244038,4.54463866,3.147750594,0.922072841,1.989354004,10.32722908,4.283474979,1.109270227,2.870999528,2.58257908,1.378184221,13.76412901,0.0,0.52036704,3.469047872,5.983994198,2.451756296,3.065879123,0.741391813,3.798846315,0.376108043,0.649715418,2.813792734,3.346944217,5.58702161,3.704301774,2.606730878,0.177585141,0.0,5.564782127,0.913185392,0.370590565,0.555991189,0.0,4.426909581,5.99425166,8.421837974,1.407277132,0.36789209,0.427444354,0.0,0.908805606,0.0,0.184498431,0.11774667,0.34526547,0.58307794,0.649715418,2.588227139,0.201672487,0.59065038,5.271196499,0.60158835,0.0,0.0,1.7070808,0.0,0.0,0.429381137,0.429381137,0.0,0.20275095,0.713480592,0.54927632,0.0,0.0,0.0,0.0,0.0,1.502956031,0.185855037,0.0,0.0,0.0,1
R_JS008_FPKM,8.75775138,0.0,0.0,9.126230404,8.149715546,3.04044927,8.991918526,0.0,0.274070621,1.317975243,3.217016729,5.586151569,1.215200135,0.364585608,2.371030839,15.94550408,2.804929844,2.004301504,0.680945606,3.317617297,0.451495286,3.860510326,1.319755452,0.579683308,2.792970841,2.807130544,10.95164232,0.392973189,2.00545991,3.664258544,0.659993433,8.16156464,8.578740628,0.595827405,2.32898021,5.167825869,8.85109907,2.245657183,0.744330624,14.16487684,4.613975985,0.0,0.901409153,0.0,4.694876985,0.0,6.371472611,4.959777183,2.565123141,0.0,1.125894089,9.041860302,6.112491777,0.0,2.166265262,4.676629629,1.21319971,17.28541812,1.036148908,1.570418387,6.085681038,7.224162084,3.699827282,1.927732683,0.0,3.071137689,0.0,0.735421254,8.75775138,2.228158556,4.847861245,4.676286002,0.45388415,1.406402474,0.0,1.954688773,0.413417371,0.629333592,2.516893038,0.0,7.087832703,7.440688267,9.531984986,1.137839914,0.416427691,0.161333139,1.122946722,0.617260045,1.773816305,1.461152936,0.133275202,0.390815965,0.0,1.225487206,0.0,2.737790566,0.445631711,6.377560224,1.134829756,0.0,0.0,3.671043039,0.226462349,0.0,0.48602892,0.0,0.0,0.0,1.211069709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22351362,0.0,1
R_JS009_FPKM,2.549323911,0.518816386,0.0,4.073213963,6.180339969,3.476904764,7.522034482,2.557587769,0.0,0.255785174,2.975824245,4.045725001,3.112630611,0.0,3.220618818,11.91304916,0.499025026,0.0,0.484503133,0.0,0.0,2.975824245,0.704393017,0.618595892,0.851824113,0.359572352,5.600669199,0.139803194,2.378224471,3.220618818,0.704393017,4.065124598,5.359567588,0.0,2.071530365,2.647611098,4.84453133,1.198327121,1.390245433,5.536197431,3.647874189,0.469595345,0.0,0.248160141,0.68336636,12.85951575,3.642910827,3.136934634,0.912511715,0.668402133,0.961376296,5.178341972,2.024681399,0.670032382,1.387202153,2.339654824,0.739968422,15.03241438,2.432820081,1.885687252,2.095232086,3.614151005,1.233857036,2.057564992,0.671670603,2.185242056,0.227223554,0.0,0.849847723,3.805060971,1.349710203,1.721083499,0.484503133,0.64335662,0.801497525,1.622539607,0.0,0.0,0.447780402,0.460156242,1.956378037,2.569355902,4.026994793,0.971576575,0.88903973,0.0,0.479429802,1.536937997,0.0,0.445601422,0.0,0.625770562,0.0,0.261631692,0.0,1.217449363,0.0,0.878379781,0.969006267,0.0,0.0,1.64971675,0.0,0.0,0.518816386,0.259408193,0.0,0.0,1.077084613,0.0,0.469595345,0.0,0.171481446,0.0,0.215461393,0.0,0.0,0.0,0.0,0.0,1
R_JS010_FPKM,1.56671316,0.191367699,0.509019452,3.526308943,5.57053139,3.760696297,11.09427007,0.377198168,0.0,0.094347483,2.700910512,2.04133596,3.060521826,0.669495227,1.526885865,11.04455167,0.919963722,0.0,1.250432884,0.559640171,0.355360379,5.908295378,1.384994299,0.456252278,1.25615762,1.237339346,3.950731482,0.309297316,0.0,1.696616513,1.038745725,2.997866577,3.129155967,0.468957736,3.360803252,1.952506786,1.607673477,0.0,0.292921788,6.124167534,3.766244066,0.0,0.236492021,0.0,1.343651186,0.0,4.83581359,3.759352413,0.448627722,4.107213575,0.531731606,6.769645346,1.990885298,0.823479722,3.239782694,1.380392362,0.409272206,10.9177636,1.304704775,1.699628189,2.781238327,4.086915355,2.912032897,1.517423308,0.0,4.995645851,0.0,0.771639681,1.253243102,2.27993367,3.484007103,2.538417468,0.535951698,0.158203273,0.0,1.196616786,0.325390227,0.0,0.82549312,0.678577609,1.635111611,5.85654427,5.93944269,0.358188181,0.655519147,0.0,1.237339346,0.971488807,2.284588626,1.642952244,0.104895649,0.615202479,0.346248575,0.482323837,0.988075201,1.436563236,0.526207122,0.971488807,0.178711105,0.0,1.030816368,2.889535916,0.178239572,0.0,0.573908617,0.0,0.0,0.0,0.476681746,0.0,0.173212302,0.0,0.0,0.0,0.0,1.338990454,0.0,0.0,0.0,0.0,1
R_JS011_FPKM,3.81506326,0.155350774,0.964032193,2.226290372,3.425556955,2.497722242,9.16075271,2.143316506,0.0,1.148248788,1.370191623,2.804258013,3.88165094,0.543462908,1.101661607,4.380712022,1.045462706,0.256110584,0.725051543,0.908414336,0.288461394,1.233250357,1.405324742,0.666621815,0.382451519,0.430426688,2.915467063,0.251075043,0.427153645,7.161113594,1.124259794,3.360366684,5.748348946,0.25373919,3.224121279,1.981075018,1.449938226,1.291361631,0.951109153,7.647871,5.022464583,0.281064948,0.959854027,0.148614697,0.0,0.0,2.180758972,2.582079112,4.370253407,0.0,0.0,3.099822482,2.827990472,0.534708926,0.830419166,1.680750061,0.553675723,8.044143549,3.706949119,1.630505269,3.888171827,4.904007697,0.886377331,0.246326584,0.0,3.139489917,0.0,0.0,1.398875807,0.284715143,3.097315607,3.193855429,0.0,0.0,0.23985849,3.191411271,0.660408393,0.0,0.536016283,0.550830803,1.561560706,1.258418732,7.358725,0.581513686,0.0,0.309124348,0.573902251,2.891680924,0.824175413,2.000355554,0.0,0.499386469,0.0,0.391527833,2.138987697,0.0,0.0,5.126120882,0.0,0.0,0.0,0.617273611,0.289222506,0.631496505,0.621050028,0.0,0.0,0.0,0.644869372,0.662003582,0.0,0.0,0.0,0.0,0.0,0.931575041,0.0,0.0,0.0,0.0,1
R_JS012_FPKM,13.07435493,0.0,1.690464161,17.56939289,15.34912632,10.85907612,17.1545324,1.174589274,0.268691987,1.409650197,2.523273853,16.03874022,6.909403982,0.71473591,4.015109762,28.92106219,1.604098486,1.768470393,1.334930032,0.92928831,1.77053878,7.569565467,1.509497806,1.704880158,4.498641985,1.100793089,14.3158117,0.385193551,5.242900378,23.03386109,1.078212718,7.290336463,21.53920572,2.725719271,7.991922486,6.282459734,9.567540558,8.366563798,3.831268697,13.8870915,16.41906415,1.078212718,0.589146004,0.227914884,12.97150253,3.307614397,8.031369195,12.24656867,6.147227447,0.409248623,1.324418772,11.24276519,11.57233529,2.256607193,11.25666335,7.02067101,2.718609918,51.46759921,5.891351705,4.041681623,14.04954354,8.189280997,2.720510893,4.724982556,1.644999355,8.029185095,0.417372665,0.0,5.46384922,11.7967254,7.026105658,6.956073163,1.112441694,0.98478445,0.0,1.916216021,1.621216232,5.140873441,1.028124597,0.845232081,6.349912661,5.792904137,17.13255057,1.338470961,0.204127651,0.0,2.201586179,21.98435663,0.0,1.841618804,0.130590981,0.574719308,0.0,1.682158179,0.0,1.789374299,1.092215481,4.235527265,2.224883387,0.585386951,0.427992835,3.977961418,0.0,0.581340498,0.238245303,1.429471819,0.0,0.0,1.780953714,0.0,0.0,0.0,0.472475236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
R_JS013_FPKM,1.836071136,0.0,0.331357993,6.505360024,3.462181493,2.671319985,7.472704571,2.21046553,0.0,0.82894684,0.659402406,2.760585757,3.736352285,0.653888749,1.98830819,5.393356275,0.0,0.616263931,0.174445081,0.546466083,0.173526949,2.637928485,1.014628758,1.158495811,1.073594085,1.035794057,2.455391332,0.100672123,1.37035246,4.970850591,1.014628758,0.55763417,3.056078332,0.76334485,2.387265598,2.542581673,4.361633153,1.035877528,1.430512317,5.214324413,2.233290109,0.0,0.0,0.0,2.460774014,3.33441538,2.623955314,3.247865265,1.752776402,0.0,0.0,3.221059424,1.620310021,1.125964528,0.832739836,1.685231948,1.332254906,23.62260562,2.707999118,0.301785998,2.26368685,3.99145547,0.0,1.333766152,0.483669247,1.416529684,0.0,0.0,2.907174283,3.597071681,3.402635374,2.107352697,0.0,0.0,0.0,2.504382667,0.317784292,0.0,0.161223082,0.994234211,2.066684954,2.186956378,5.800889426,0.1749078,0.160049128,0.371843462,0.0,0.0,0.371843462,0.962786413,0.204783356,0.15020556,0.16907754,0.282601031,0.965134673,0.0,0.0,0.0,0.0,0.611974391,0.335573744,1.485284185,0.173984804,0.303872077,0.0,0.560398646,0.0,0.0,1.551685126,0.0,0.0,0.0,0.123483597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
R_JS014_FPKM,5.290841748,0.258396917,1.031258408,6.351466195,5.472846705,4.387514236,13.95343352,1.146482812,0.0,0.636970054,2.052317514,6.363775238,2.583969171,0.387595376,1.145905926,13.13953718,0.497079628,0.639351251,1.20653587,3.527617581,0.0,3.192493911,1.754059441,0.986098505,0.742387755,0.537226239,3.881451564,0.069594503,1.895358166,3.093889076,1.052412427,5.206725195,5.339362639,1.055718886,1.754066275,3.846323613,2.292358215,1.552013272,0.098881561,5.939523555,3.452326938,0.0,0.239577078,0.0,7.147318069,0.0,3.508174971,2.148512268,1.51518458,0.665796436,0.837865446,7.034507332,5.37871912,0.444946887,4.491546775,3.651633679,1.01344436,17.01755816,8.482417019,0.313040072,4.905054851,3.00040458,2.581470396,1.947216641,0.780505464,1.741558219,0.0,0.521223496,1.798833628,3.198358058,5.042493509,0.942960448,1.809743867,0.533987408,0.199593242,1.385530811,0.0,0.780505464,0.557488076,0.0,4.417777492,2.326890606,13.40757741,0.0,0.332035222,0.0,0.716341192,0.0,0.0,1.44250382,0.212420049,0.103836901,0.0,0.586344067,0.0,0.0,0.0,0.0,0.603207998,0.0,1.97276665,1.848934697,0.0,0.420341529,0.129134277,0.0,0.0,0.0,1.287728636,0.220323941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
R_JS015_FPKM,9.676299252,0.422008696,0.374294145,3.601253156,5.957877823,3.959265171,2.953559476,1.040204401,0.0,2.392288844,3.723636766,7.100847555,3.16464739,0.42192513,1.496880109,14.67308874,2.232104603,1.044037877,0.0,1.028710429,0.979982041,4.28219703,1.145764645,0.603848934,3.290696908,1.754562352,6.53618661,0.68221101,2.32128941,3.368054364,1.336674994,7.557561721,8.355506401,1.379070101,3.706841122,3.230085872,5.51659256,0.389971387,1.292317318,9.006060083,4.005493932,0.954854296,1.304251056,0.0,8.521785135,0.0,5.13608201,6.059955762,3.587586418,8.697631859,0.0,6.892108666,2.92770409,1.998005827,3.949267026,3.679262391,1.053137874,18.15513298,0.359828671,1.704181586,3.237985516,3.919617648,2.208038785,5.355395796,0.72831086,3.377087519,0.0,0.0,4.492582176,7.544037342,9.69793826,1.819833569,0.985167131,2.092965862,0.48889301,1.696891942,0.358961614,0.910496761,2.002890927,0.935661245,3.288656831,1.899814677,24.47951855,1.97540412,0.723007626,0.0,0.779788329,4.286172298,0.0,1.087221926,0.0,0.678540186,1.145764645,1.063896219,2.179747373,1.188426094,0.386932649,1.785916914,0.788040058,0.0,0.379056157,1.845005381,0.0,0.0,0.0,0.210920782,0.0,0.0,2.278003433,0.0,0.190910349,0.187544171,0.278968295,0.0,0.0,2.109709216,0.182487833,0.0,0.0,0.0,1
R_JS016_FPKM,2.436036362,0.793199878,0.351758237,2.166211918,4.724825858,3.189699595,7.535021129,0.586591251,0.0,0.293295625,0.524999169,2.767282443,1.189799817,0.297449954,0.879395594,6.245095448,1.716618537,0.0,0.555554677,1.160219159,0.36842047,2.274829734,1.076921373,0.662161115,0.32558088,1.191010332,1.489359346,0.10687006,1.090907365,1.758791187,0.717947582,2.663702621,2.390077519,0.486110342,2.217040233,1.855418751,2.22204234,0.0,0.60737431,0.976742641,1.952055345,0.538460687,0.36777525,0.0,1.5671617,7.668152662,2.227936351,3.59728196,1.511514774,0.0,0.367453487,4.498536156,2.407694798,0.853657186,2.828110004,2.027140461,0.989897424,12.18853793,1.352654865,0.480548439,1.121279691,0.921051174,0.56603684,0.943818731,0.684595494,0.167064175,0.0,0.399999367,0.487238208,2.363459464,3.611624098,2.105134514,0.370369784,0.163934167,0.0,0.708859638,0.168674432,0.0,0.0,0.0,3.091068234,1.249998022,2.916507731,0.185676099,0.0,0.0,0.183245783,0.671461767,0.394736218,1.53284429,0.10869548,0.478359152,1.076921373,0.199999684,0.170731437,0.372339836,0.0,0.503596326,0.185184892,0.162412736,0.5343503,1.103601858,0.0,0.0,0.19829997,0.0,0.0,0.0,0.658822487,0.0,0.0,0.0,0.0,0.594899909,0.164705622,1.189799817,0.0,0.0,0.0,0.0,1
R_JS017_FPKM,8.890474903,0.217154074,0.192601478,5.336359269,13.02810889,4.656308743,5.644625297,0.64216911,0.122452697,1.391398817,1.149482706,6.77257795,4.341898085,0.325632495,0.962832457,14.6720363,0.835291361,0.716242826,0.0,0.211755216,0.0,1.91586253,0.589478311,0.932107091,1.782197702,1.805561349,8.356662393,0.819005299,3.782088985,4.813812416,0.786030588,6.966905312,6.355259973,0.887053976,1.040255843,2.031326266,2.027367757,3.209967848,1.994914942,10.5152417,5.801212188,0.392926033,0.268373298,0.0,0.0,0.215324124,6.911555939,5.25127583,2.67333125,5.034569631,0.0,8.471327025,8.096673741,0.747687633,3.870429353,3.655526206,1.703031112,17.72920621,3.517160046,4.384204443,3.33204636,4.638568918,2.891905503,1.377761481,1.311609953,2.011934129,0.0,1.094878051,3.911834804,4.777251827,6.590276053,5.906212518,0.608191908,0.179520816,0.670791968,5.238501565,0.923391127,1.686452927,2.435798419,0.385028023,4.148445183,0.977569688,25.01318154,0.813135091,1.67417293,0.28804728,0.401154851,1.654098914,0.864272711,0.18650946,0.0,0.349068686,0.0,0.766354958,2.990750532,0.0,0.398028969,6.248576952,0.0,0.0,0.0,2.071296821,0.202256961,0.353090214,0.0,0.0,0.0,0.0,1.803164734,0.370147713,0.0,0.0,0.0,0.0,0.0,3.473676255,0.0,0.0,0.0,0.0,1
R_JS018_FPKM,6.165135,0.728449276,0.43064159,7.957991315,7.071421345,7.378014632,7.770032002,2.394343644,0.0,0.119758717,4.071507019,7.574666246,3.642246379,0.364224638,2.584347682,38.39601424,1.868339351,0.0,1.813969687,0.0,1.12773144,2.785794047,1.758155235,0.694979985,0.398593844,1.121956838,5.699170203,0.261672295,4.230137163,3.014989273,1.318679971,1.993283586,5.853733148,0.595237487,5.429933463,4.543964824,2.267658795,0.897617371,0.9295834,4.983460457,3.927078712,1.758155235,0.1501703,0.232377348,4.051250765,0.0,5.911236361,6.056891945,0.569584445,2.502604325,1.124771515,12.33923407,6.317999862,1.672391565,4.328916463,5.986795707,1.904693204,24.30701141,3.726704266,0.392209046,4.707415915,5.187877668,2.31044481,2.311394107,1.257420999,2.863880025,0.0,0.0,1.193237097,2.894331478,7.581599834,4.672328388,0.226844554,0.803020693,0.375044536,3.472051173,0.0,0.6287105,1.257420999,0.0,5.860799872,7.43447903,11.70626076,0.454629584,0.416008138,0.322171716,0.673148153,0.205628876,1.127880508,2.293973567,0.399289743,0.781070241,0.659339986,0.734693127,4.599379029,0.228051174,0.0,4.110913476,0.680271414,0.0,0.218186365,4.633199899,0.226246019,0.0,0.0,0.0,0.0,0.229270699,1.210082797,0.0,0.0,0.0,0.0,0.0,0.0,1.942437795,0.0,0.0,0.0,0.0,1
R_JS019_FPKM,3.672363441,0.707958315,1.04644633,6.284159029,4.165303937,3.163408675,16.04747776,1.861688362,0.0,0.581683854,2.082651968,4.455885721,3.303974516,0.353979158,0.837292002,7.742034252,2.042855193,0.0,0.220457491,0.690357142,0.0,4.998409479,1.067911895,1.801188322,0.0,1.417500095,6.646761601,0.381540894,1.081780881,4.186235112,2.349727484,0.704528999,2.235106631,0.192900304,2.450158535,0.401388804,0.0,1.090276542,0.542102571,3.293516952,5.476278182,1.067911895,0.875339003,0.0,0.414369039,0.467911106,6.408088675,5.173125119,1.245395109,0.0,1.09313816,7.92350734,4.298194096,1.015818632,3.57629366,2.838367248,1.178083843,10.56852577,3.219515357,1.715624384,3.240760388,3.28828007,1.796453999,4.49295234,2.036823441,3.57865325,0.0,0.0,0.966323989,6.058484413,4.707692531,3.444920918,0.0,0.390108557,0.0,2.319984098,1.605986587,1.425798294,1.425798294,0.418533552,3.560088835,2.337739079,11.1844881,0.221042258,0.0,0.469754296,0.654212789,1.198605685,1.722544584,0.810808313,0.388057896,0.569269443,0.0,1.904113369,0.812785895,0.886282491,0.0,0.599302842,1.322271351,0.0,0.0,2.626808568,0.879267063,0.0,0.0,0.236070627,0.236070627,0.0,1.568198667,0.0,0.640793039,0.0,0.0,0.0,0.196077486,2.123874946,0.204247381,0.0,0.0,0.0,1
R_JS020_FPKM,9.07247287,3.272700807,1.339789814,10.65734315,9.108921038,8.999437272,16.11225118,2.730680338,0.0,1.489349517,3.110381288,7.233559319,4.783285356,0.62938699,3.349350869,22.13454878,1.210755355,0.0,0.47031286,0.736378326,0.935416012,2.888158462,0.911430986,0.840710103,0.413437817,1.977384122,17.25380311,0.0,2.077416364,8.708262793,1.139351834,3.569766872,11.7047079,2.674220798,5.830756021,6.638487765,2.351043467,1.861037093,2.120571716,5.166828085,5.487992873,3.190134655,0.622518537,0.0,0.44223448,0.0,6.364498409,8.753566661,1.623892959,0.216275257,1.632875266,9.138246073,3.711846362,1.733941877,6.508066064,10.90041029,4.667929711,15.03254416,4.29320981,1.220220471,4.677249005,3.975582814,8.623237736,3.195350059,0.434665675,3.181483642,0.0,0.507937889,0.206239282,2.769803258,5.677211811,4.510180263,1.175521734,0.0,0.972313381,1.799787771,0.0,0.434665675,2.607272015,1.11645029,6.076487025,3.400616444,10.08005329,0.0,0.215750317,0.0,0.0,5.32790426,1.837563085,1.513687291,0.0,0.607218574,0.911430986,1.015594528,6.06903666,2.83610174,0.461761717,1.917998321,0.705208873,0.0,0.452361988,1.601162544,1.406956058,0.819027845,0.251810568,0.0,0.0,0.0,1.881894824,0.214708045,0.0,0.0,0.0,0.0,0.209150895,1.510584549,0.0,0.0,0.0,0.0,1
R_JS021_FPKM,6.389101795,0.445835219,0.0,10.3482126,7.670985503,0.0,10.47528854,1.098925732,0.0,0.769171658,2.163545587,4.025360016,3.120265764,0.334328017,3.953580338,18.1336608,1.500618276,0.183775111,0.624432751,0.652031989,0.621146263,4.130451805,1.210438871,0.212675449,0.548919953,1.441693475,6.27736027,0.360359664,2.247839571,4.349007052,1.61380168,3.326691278,4.413562328,0.546378657,2.670085745,2.085345144,2.913898981,3.089470941,0.853395688,3.659360406,2.82100626,0.80690084,0.275621422,0.0,0.0,2.873028278,5.634620376,8.086725783,0.653513974,0.0,1.032586383,11.52837878,8.505506822,1.727089609,2.384197776,1.742415787,2.701998777,14.67848961,2.09038221,0.720117454,3.600743649,3.726697743,1.0604189,3.182348634,0.577104107,3.943152081,0.390520675,0.0,1.460284582,1.021858213,5.799232093,5.471831521,0.624432751,0.552776534,0.344376,1.991803765,0.0,0.384791766,1.923624663,0.0,3.586420647,5.017705068,9.470352473,0.417453136,0.0,0.0,1.441693475,0.0,0.0,0.574295815,0.122136254,0.179170268,0.403538031,0.674387371,0.191843287,1.046317585,0.408778785,5.282915987,0.208083989,0.0,0.800741291,3.721127753,0.0,0.181234442,0.222820815,0.0,0.445835219,0.0,0.740450182,0.380144522,0.0,0.0,0.0,0.0,0.185072347,0.0,0.0,0.0,0.0,0.0,1
