,TRAV18,TRAV1-2,TRBV14,TRBV17,TRBV5-1,TRBV5-7,TRBV10-3,TRBV15,TRBV6-2,TRBV7-4,TRAV41,TRDV2,TRBV6-8,TRAV6,TRAV8-2,TRBV4-2,TRBV23-1,TRBV13,TRGV10,TRBV28,TRAV16,TRAV17,TRAV12-3,TRAV8-6,TRAV14DV4,TRAV9-2,TRAV8-4,TRAV13-2,TRAV19,TRBV9,TRBV10-1,TRBV7-3,TRBV5-3,TRBV6-4,TRBV4-1,TRGV11,TRGV5,TRGV8,TRGV9,TRGV3,TRGV4,TRBV20OR9-2,TRBV18,TRBV6-7,TRAV25,TRAV26-1,TRAV24,TRAV22,TRAV23DV6,TRAV20,TRAV21,TRBV7-6,TRBV5-5,TRBV6-6,TRBV6-5,TRBV11-1,TRDV3,TRBV7-9,TRBV29-1,TRGV2,TRBV20-1,TRBV19,TRBV12-4,TRBV7-7,TRAV4,TRAV5,TRAV12-2,TRAV13-1,TRAV7,TRAV9-1,TRAV12-1,TRAV10,TRAV8-3,TRBV7-1,TRBV10-2,TRGV1,TRBV6-1,TRDV1,TRAV8-7,TRBV2,TRAV8-1,TRAV2,TRAV3,TRBV5-4,TRAV30,TRBV3-1,TRAV29DV5,TRAV34,TRAV26-2,TRAV36DV7,TRAV38-2DV8,TRAV38-1,TRAV27,TRBV27,TRBV24-1,TRBV5-6,TRAV1-1,TRBV16,TRBV12-3,TRBV30,TRBV25-1,TRBV12-5,TRBV7-2,TRAV40,TRAV39,TRBV11-3,Diagnosis
R_JS014_FPKM,0.932820106,0.56719558,0.0,0.0,2.028499945,0.0,3.717966511,6.066496743,1.398276109,0.919961772,1.085882283,4.648367894,0.267490064,1.806220035,4.10942967,2.004705753,1.840054127,0.853547419,12.55971137,9.647584192,0.831739621,1.036477187,3.543348561,3.333095605,1.287728636,3.935634263,3.88972758,2.892154763,2.441442699,0.701647013,0.0,0.344580633,0.0,0.0,4.890837091,0.0,1.156700692,1.559215585,2.155491978,4.076608346,6.496353889,0.0,2.663910609,0.530314603,1.018463639,1.273897918,1.59558213,0.491406515,4.906382539,1.460268645,5.318607099,3.606622642,3.257582116,5.524507654,8.009043958,0.0,0.0,3.680108255,1.588305428,3.940273841,8.944670386,10.07982032,2.246652999,0.0,3.925670632,2.720811128,10.14623792,6.080940783,0.135265281,0.0,5.231330949,1.804968817,6.41976153,0.0,0.808168949,1.765434421,11.94194067,0.878888322,0.0,6.499817939,2.603314698,3.014194336,3.075576684,5.868554983,2.571250461,1.39970504,3.500754822,0.391972812,0.139401834,0.640484896,0.230921802,1.162721945,0.965743168,3.888915213,1.436442705,0.356246123,2.559579666,0.262864875,15.83423456,3.979088418,1.316679681,1.220571675,1.389047387,0.863225032,1.240002558,0.0,2
R_JS015_FPKM,0.169215991,1.48198578,0.733692467,0.0,1.142219867,0.0,0.607130722,1.415102811,0.526943646,0.858441331,1.55149776,10.02517591,0.87354587,0.737324608,0.789484473,0.327404549,0.0,4.579889872,2.763671231,17.39069231,2.037301876,1.538692879,1.49312853,1.460218163,1.226595876,0.945160344,0.317631279,1.63481053,3.029977881,0.0,0.0,0.0,0.0,0.0,3.194572559,0.160810013,2.5634052,0.477401935,4.549926077,3.467128272,3.355577174,0.0,1.044037877,0.0,1.293556445,1.109419522,0.0,0.32105403,1.638807621,2.201222717,4.342433546,0.569959453,1.063980501,0.767729747,9.263782438,0.0,0.0,1.502314834,1.48198578,1.50584998,1.442514004,1.888779882,0.0,0.0,1.508248819,1.269455146,0.836838596,2.896129153,0.0,0.0,3.066489691,0.982567745,1.965607968,0.0,0.754124409,0.800845539,4.457191641,0.318991584,0.0,5.12999293,1.574476434,1.497997838,2.295906676,0.821412153,0.0,0.761839237,1.270273526,0.426845472,0.0,0.20914336,2.073879466,0.422008696,0.17518832,3.463787175,0.977409909,0.0,0.569959453,0.214567827,3.095429342,6.664226874,0.0,0.0,1.134132516,0.0,0.224939686,0.0,2
R_JS016_FPKM,0.0,7.487218668,0.0,0.0,0.64417076,0.0,1.331519632,2.66016998,0.0,0.80691515,0.833332015,1.211536545,0.0,0.69306821,1.97867767,0.461537731,0.605186362,2.058820272,6.698947735,10.19192527,0.425531242,2.603163926,3.333160975,8.9835865,6.917322389,1.776646935,1.641788447,0.853657186,2.398140389,1.076921373,0.339805288,0.352644278,0.0,0.767122074,3.190164747,0.0,2.282484312,1.196579303,2.017211026,5.083542547,7.121791058,0.0,3.434418242,0.0,0.521090987,0.391060834,0.612243929,0.301723661,1.198042114,1.551721683,16.32592169,0.89285573,1.399997785,1.804120857,7.853320908,0.0,0.329411244,3.832654839,0.696516311,3.216784126,8.813222537,4.184655215,3.103279162,0.0,1.772149095,0.994316609,4.718943845,3.888697551,0.0,0.0,3.911562439,0.184696278,4.310648116,0.0,0.354429819,1.505373962,3.316536731,0.599570786,0.0,4.655416229,1.479913092,2.01149107,1.078996366,2.830755325,0.41542961,0.716111399,1.790899796,0.0,0.428133879,0.78651561,1.240504366,0.19829997,2.799838708,5.426175739,1.286087204,0.0,0.535713438,0.0,4.792005458,6.890071127,2.939452917,1.021896193,1.243652855,0.0,0.422960056,11.96375658,2
R_JS017_FPKM,0.870925722,1.143763887,0.0,0.0,0.470171671,0.0,1.249437724,1.820296941,0.903790844,1.104343855,0.684215897,2.65278629,0.0,0.758791905,1.760144087,0.673740504,0.0,2.254011765,9.130459148,6.316221592,1.164763884,2.691722072,2.496845998,3.688428018,2.344097772,2.528531861,2.287626741,2.243062899,3.281991486,0.589478311,0.0,0.0,0.223485097,0.0,2.670888883,0.0,1.943653879,1.965076471,2.561901177,5.993837662,2.784734508,0.0,1.432485652,0.445468468,0.760674763,0.85622548,0.0,0.330261106,0.74951572,1.132495277,2.234242017,2.346060685,1.751725311,0.987647726,6.915983244,0.0,1.081866076,0.0,0.762566989,4.789809906,2.041163197,2.637870035,2.26516204,0.0,6.790486971,6.096005349,2.583263662,4.044734053,0.0,0.0,4.733368859,0.404330219,2.472141936,0.0,0.970145108,1.648053789,4.777798857,1.312856229,0.0,13.65247512,1.296202662,2.422414943,2.657897632,1.972237025,0.682185582,0.196049586,1.797442218,0.0,0.0,0.861100926,1.746225942,0.651264989,1.442597315,5.346791003,0.603402995,0.997935723,1.564040457,0.441617156,5.621282786,7.029317807,1.206805991,0.372849521,1.556101165,0.241815105,0.92613876,0.390921309,2
R_JS018_FPKM,1.168829974,3.198290975,0.0,0.0,0.65726679,0.0,2.09627115,1.628694874,0.404234323,0.493934735,2.806021239,0.824111437,0.0,1.485228787,5.148967808,1.318752594,0.988155146,1.604364786,12.38831566,109.9681273,4.168572077,2.30230913,1.718497598,14.51482314,1.210082797,2.175571128,4.386227623,2.090670792,1.101253081,0.0,0.0,0.0,0.0,0.0,2.068171,0.0,1.087015272,4.029370517,2.420765851,3.671123862,7.225954265,0.0,2.803658249,0.0,1.063369596,2.713423324,5.247808049,0.554186626,1.676480542,1.688868329,24.73966651,0.874718969,2.20407938,2.209213981,12.96157864,0.0,6.050413985,3.705224703,1.492617985,13.70796919,6.433833378,1.708012928,9.500342157,0.0,2.821057263,1.704637586,4.237630117,3.095326719,0.254442853,0.0,5.546310006,1.130706985,4.775961313,0.0,0.433912286,1.290392323,8.336293583,5.689878341,0.0,4.275530073,1.268567506,10.34481702,6.110709776,2.048377976,1.271625957,1.753658675,5.482784528,0.491104163,0.78636879,0.0,0.0,1.456898552,3.226965208,22.14820084,0.674914946,0.0,1.311952012,0.0,3.353203455,5.177367672,0.44985657,1.668322486,1.305292357,0.0,0.517810734,1.749185056,2
R_JS019_FPKM,0.0,1.036033928,0.0,0.0,0.638781655,0.0,1.131754454,1.385157962,0.589408692,0.720199669,2.479347581,1.762295613,0.0,0.824856972,1.471838847,1.098502353,0.96035221,2.22743526,9.59967147,8.239013551,1.012894276,1.377033954,4.802082356,2.227355484,2.940109239,4.440012683,3.729989333,1.625571789,0.891832204,0.0,0.0,0.0,0.0,0.0,1.563408853,0.0,2.716405275,3.026094635,1.728530797,4.498788511,7.991415386,0.0,1.167800399,0.242246894,0.826903764,2.171886414,9.229088299,0.0,1.222050295,1.641587275,3.400300304,1.062463365,1.428053059,1.502967789,5.07952979,0.0,0.784099334,0.96035221,1.243329778,2.296960343,6.857954164,10.5640145,1.025826697,0.0,4.007059856,0.946710843,6.739327939,3.470962296,0.247278728,0.0,2.205081929,1.538658317,3.90873712,0.219297188,0.0,1.074878646,4.154916645,1.962299184,0.0,3.957533432,1.76122788,4.308780781,1.926083124,2.450145879,1.483141159,0.639154182,2.841960252,0.477296143,0.0,0.701992374,0.421712288,0.707958315,1.568198667,22.17164767,0.0,0.217012842,0.0,0.0,9.16559606,5.591011996,2.405232858,0.405295265,1.268575052,0.0,0.0,0.637523687,2
R_JS020_FPKM,0.807859283,22.76968861,0.0,0.0,2.589723513,0.259151984,4.105221384,2.955231628,0.628700364,0.0,0.529101968,12.30488623,0.0,1.539914546,5.338412326,0.78122656,1.280539525,4.752376634,14.92713545,39.79555331,3.511438859,2.203252591,2.895396954,2.059293021,2.091045719,2.70653364,4.547648072,1.950744634,6.279769263,2.962213807,0.0,0.0,0.0,0.0,4.050191607,0.0,4.18591523,6.835942735,4.507476435,13.90114542,21.18382345,0.0,1.245879313,0.0,1.102598549,0.992991333,2.590945862,0.957644861,0.651757834,1.969963793,4.145570777,0.906780828,2.793095889,5.038836816,8.886752232,0.0,1.881894824,1.792868808,3.094906754,15.02928253,16.9989537,8.049768393,2.626537572,0.0,3.824611315,2.019648209,12.78117903,2.715509892,0.0,0.0,11.23925493,1.406956058,3.909213038,0.0,0.450071547,4.204448784,7.313347247,6.470110014,0.0,61.63805567,3.381840592,2.809148164,3.766991685,6.371118735,0.527531932,0.45467586,3.410683582,0.509393298,0.0,0.998477766,2.699681656,1.006963413,1.254673755,7.807600456,1.632875266,0.462964222,2.267077629,0.0,8.039389561,9.34408224,1.632875266,1.72972304,2.481176551,0.0,0.268547222,1.133538815,2
R_JS021_FPKM,0.178763063,2.739934863,1.550203584,0.0,0.362017761,0.0,0.427662587,2.055625261,0.0,0.226673624,1.40497369,0.453914577,0.0,1.16849297,1.807063723,1.383258582,0.0,2.945063676,2.765908481,7.565117785,1.673941968,0.81284176,0.986003539,1.402428676,1.666133505,0.599075076,2.684080271,0.767539823,2.190145754,0.403538031,0.0,0.0,0.0,0.0,2.742085971,0.0,0.855201376,1.008699059,1.405730956,3.516231475,3.201999951,0.0,0.367709888,0.0,0.390520675,0.293072313,0.688150379,0.847878043,0.384791766,0.0,3.89938599,0.802783999,1.124044034,1.216678247,5.756798687,0.432362176,0.185072347,1.813782868,1.761459551,3.760287011,0.95257969,2.850588722,0.775101792,0.0,2.589362195,0.894009453,0.530417033,3.715248318,0.0,0.0,2.776889175,0.622785171,4.152918306,0.0,0.59755843,0.169152146,2.158150212,0.505429507,0.0,4.485074352,0.831745057,2.260811745,1.061130843,3.326398078,0.700402314,0.0,1.174257798,0.450945078,0.0,0.0,0.59755843,0.445835219,0.925683322,8.538578246,0.619515958,0.0,0.602131581,0.0,4.039561668,2.464102494,0.413070426,0.574295815,0.798708953,0.0,0.0,1.204263163,2
R_JS022_FPKM,0.993614201,2.392319857,0.43064231,0.0,0.938697893,0.0,1.425572384,2.076703547,0.0,0.0,0.780539188,0.336232265,0.0,1.514928283,4.479604578,1.152990412,0.503863914,1.87019095,3.415203881,19.93595335,1.32884574,1.264526914,3.067824694,4.052041042,2.262853135,3.106756479,3.169132665,2.345640445,3.557096355,0.896619374,0.0,0.220202491,0.0,0.0,1.406462835,0.0,2.850984799,4.670458623,2.318028479,2.767827225,3.558191573,0.0,1.634232279,0.508258076,1.084839326,1.302516602,0.509739878,0.376812022,2.137633725,0.645963466,4.078433909,0.892044786,3.747092691,2.028020115,4.69128089,0.0,0.0,1.259914261,1.957392548,5.785822092,5.927447463,5.701969598,1.292144427,0.0,3.762843595,1.987077885,5.697654363,7.042933865,0.0,0.0,6.171630136,0.922642628,5.640543006,0.690160966,0.442634881,1.128194919,5.232803607,0.936167556,0.0,5.814811882,2.03321899,2.512333889,3.032261289,7.875074593,0.518815365,1.118133628,2.423354713,0.0,0.534681278,0.736688671,1.549445637,0.247649827,1.028682938,3.614735997,0.0,0.227657263,1.784314835,0.0,5.13045048,3.520679215,1.835830487,0.638105029,1.33149908,0.0,0.0,0.669033589,2
R_JS023_FPKM,0.0,3.83896113,0.200158088,0.0,0.373785931,0.473598377,1.54510031,4.244586227,1.149369646,0.702329762,0.24185769,15.30789312,0.0,0.0,1.148015854,1.249663547,1.40441709,2.823341294,14.91253112,4.686007191,0.987502999,1.006885806,6.107137281,3.185331197,3.822415431,3.092319511,2.771083308,1.386821741,1.391385382,0.208369702,0.0,0.409179454,0.0,0.0,3.266417929,0.0,8.97601401,2.082618505,4.166607069,4.991538552,6.021131565,0.0,0.759085249,0.0,0.604735552,1.361342937,0.0,0.0,0.198689936,1.800593984,1.420795131,1.65759432,2.088689021,2.930911928,11.68857437,0.0,0.191209844,0.93627806,6.26371134,6.121752161,9.243500982,11.47749613,1.000376036,0.0,1.439485858,1.615332142,2.007832361,2.256170047,0.0,0.0,6.450363153,1.07164293,3.334879261,0.0,0.0,1.397369835,32.81418568,1.043539037,0.0,5.595172721,0.858673722,1.867175211,3.443103664,2.687651314,1.928121583,0.62329521,1.212360158,0.0,1.242057097,2.053486397,0.822502498,0.690392145,10.1293712,4.827263207,0.852725687,0.0,1.450502332,0.46813903,17.27779712,9.449034847,1.066017508,0.395241468,0.0,0.512442408,1.227047343,0.621705172,2
R_JS024_FPKM,0.0,0.445453911,0.0,0.0,1.373381606,0.783115768,0.0,2.977647866,0.422340736,1.032117996,0.79943068,6.888036978,0.0,0.221624347,0.63276492,1.180878819,0.0,0.718205103,9.793830962,9.348095484,3.266009968,1.665100353,2.01982098,1.755759435,1.474908468,1.818203896,2.291081619,0.655143191,2.492619948,0.0,0.0,0.0,0.0,0.0,2.160612791,0.193382799,3.082161917,4.018003954,8.206050854,3.501724116,3.253736621,0.0,1.464570324,0.0,0.66652285,1.667494985,0.0,0.0,1.532606598,1.543931278,2.088549081,1.370662915,3.581685005,0.923053981,3.712880258,0.0,4.635204909,0.0,1.113634778,4.773526076,2.818531515,1.784385948,0.441065203,0.0,5.893941851,1.017457229,0.603615075,3.482193755,0.0,0.0,1.580293714,0.0,2.625937851,0.0,0.226674016,1.348034621,5.135906042,2.109167116,0.0,3.402998157,2.082412354,2.573117262,4.140721693,36.04794969,0.797058482,1.144964656,13.17376326,0.0,0.0,0.0,0.906696062,0.507287457,0.63202049,11.10612175,0.470006489,0.0,2.284297977,0.0,4.597618216,3.605854904,0.0,0.0,1.363705235,0.0,1.35251112,0.0,2
R_JS025_FPKM,0.0,0.61881955,0.0,0.0,1.271687183,0.0,0.0,9.452969756,0.0,0.477935561,1.727305309,8.290979599,0.0,1.026066694,1.904288601,1.640040051,0.716903341,0.0,15.05983413,18.67761364,2.268140496,1.88426386,3.740246347,1.477967991,1.755807584,2.104416353,1.767889218,0.606745023,0.710083779,0.212620051,0.0,0.0,0.0,0.0,2.444996537,0.179096803,2.553326943,1.417300008,1.672549233,4.477504944,4.940880354,0.0,2.518288196,0.0,0.0,0.617521647,0.483509153,0.0,0.608228507,1.225253114,2.175563333,3.17263007,1.184374127,2.564189506,12.13318487,0.0,0.195110164,1.194613672,1.44371787,3.505454763,0.802927662,23.73161226,0.204240935,0.0,3.568193601,0.471146703,1.863236052,2.072828398,0.0,0.0,9.75412901,0.0,2.674439028,0.218215315,0.0,0.534979482,4.341954493,3.018065252,0.0,4.332649813,0.525931203,1.906024148,2.556055505,2.590875869,1.476120962,0.424152531,7.248029175,0.0,0.0,1.164412765,1.679231401,0.939402619,3.12139484,10.92606608,0.435285143,0.0,0.0,0.477935561,5.067806543,6.120870872,0.0,0.0,2.314679463,0.0,0.751557279,3.595501205,2
R_JS026_FPKM,0.721635484,9.082984588,0.390938979,0.0,1.582639372,0.0,2.156957748,9.804277061,1.497734022,1.372451984,2.834766895,2.442310172,0.0,1.964753592,6.310884471,2.093366323,0.686225992,2.971337069,12.09250465,55.82529242,1.206440141,2.952065448,3.58095157,3.67871968,5.229553242,4.230761664,4.738934174,3.678345631,2.549634384,0.610565177,0.385245693,0.0,0.462744098,0.0,20.00365596,0.0,2.732104545,2.544186448,1.509741656,4.286558957,5.999419539,0.0,3.152804867,0.0,1.575779716,1.478138643,3.471368097,1.539571676,1.940734599,1.759510487,5.55405398,2.227448073,3.175085897,2.454849682,13.93932084,0.436047323,0.186821632,6.862482286,1.777018054,6.857871023,3.651626413,6.614782254,0.586503496,0.22881612,4.421061492,4.510002563,4.280989921,3.52778136,0.0,0.0,6.770241646,1.675565239,6.983229775,0.0,1.808509513,0.682837877,9.105635422,1.529681494,0.0,12.8209072,6.041273133,2.052762234,4.741195659,3.501912711,1.413177562,1.624141242,4.400344863,0.227504853,0.97100799,2.006632746,3.416203755,2.47354007,1.120566679,15.38305417,2.708348741,1.033642725,1.012547975,0.22881612,14.36147377,10.83212953,0.0,0.0,2.014620434,0.0,1.678670791,0.809999012,2
R_JS027_FPKM,0.565864784,1.083793207,0.0,0.0,1.622908177,0.0,9.133458581,3.400344086,0.146731397,0.538052924,1.667187862,2.872732693,0.0,1.232576756,5.608385805,2.051968964,0.896814458,1.83065608,19.20760887,40.01301991,8.135098431,1.41459788,1.091942028,3.217496644,4.686545906,2.053694483,4.11408501,2.884454594,1.732667294,0.797934915,0.0,0.15671061,0.362945342,0.0,14.68451204,0.0,2.706197465,3.72393484,2.044851367,1.854487879,8.413543036,0.0,1.308820378,0.0,2.007830338,2.318138726,0.725890684,0.938976011,0.913131435,0.613252475,7.258545164,1.905304812,12.62624817,4.331250941,6.983296947,0.512924078,0.0,1.435046137,2.632179431,7.66593453,3.014141636,2.480671645,2.146230883,0.0,2.521164534,2.121816722,2.797394372,2.247654518,0.554018886,0.0,2.74601729,0.821093976,2.737964454,0.491327275,0.315165196,1.472398654,6.674432379,2.265816127,0.0,4.435372346,0.92110966,0.894237405,4.437334541,4.919940044,0.184611609,1.591946961,3.052334457,0.534969526,1.332369631,1.223833902,2.678825648,11.46112785,1.757363497,7.076644693,0.653492138,0.810402648,1.270308698,0.896814458,9.739613672,6.683762865,0.490037702,0.454268527,1.421764268,0.39271373,0.752206963,3.334481214,2
R_JS028_FPKM,0.0,2.445248559,0.0,0.0,1.159723972,0.0,0.0,3.592301381,1.96181417,0.653746084,0.675148485,1.454115442,0.0,1.310124105,2.271217297,0.166132651,0.0,1.415214274,10.63358864,11.42573412,1.608784616,2.030970911,7.770195787,1.617468029,1.067528899,0.767614841,2.902130803,1.106584835,5.829119257,0.969511348,0.0,0.0,0.881749993,0.0,3.64905991,0.163262109,4.109599476,7.270829843,3.268730419,4.646832034,10.33141832,0.0,1.413456348,0.43970795,2.251611822,0.844878552,0.0,1.466701882,0.924472924,0.558743574,4.849969662,0.771531243,3.024740283,3.313167501,7.930652814,0.0,0.711624112,1.089652524,1.504873923,6.116099283,4.760432599,2.465759686,0.0,0.0,3.445821131,1.074174505,4.927884392,1.890415759,0.0,0.0,3.558352388,0.797995376,4.435070033,0.0,0.574303522,3.740233919,7.731441693,0.161863718,0.0,9.339946145,3.19737607,1.955602509,1.165624888,7.784113188,1.121986427,1.353683219,0.967376934,0.433408409,0.693730554,0.212332462,1.339975034,0.0,0.53376445,2.149377799,0.397006653,0.0,3.279359669,0.43590644,5.546452105,5.244047578,2.778632806,0.0,0.767614841,0.0,0.685347103,0.192832542,2
R_JS029_FPKM,0.691461126,5.486497685,0.936615357,0.0,3.266063743,0.443502763,0.826746999,2.709732789,1.434929768,1.753343578,3.16897192,5.26516112,0.669045123,2.070679724,4.702934352,2.17291441,0.876780679,1.626765299,5.941653668,35.31027438,5.085668045,2.357019637,4.002722502,5.016011214,3.04216224,5.211803608,3.729654,5.00841615,2.605611228,1.560026209,0.0,0.0,0.0,0.0,17.73898295,0.0,2.066662145,2.437601505,2.805393281,6.089890251,2.54245309,0.0,2.66541473,0.442213511,2.453290463,2.124390138,2.217293497,3.441996289,1.487555554,3.746461426,8.647312447,2.910197715,5.867001776,6.664530681,12.61365912,0.0,0.536810322,2.849210537,4.351263,6.710545772,4.972035403,9.506563728,0.374683369,0.21908628,6.546425074,6.69777826,2.563589897,9.295261123,0.0,0.0,8.500015383,2.80943157,7.583102358,0.0,0.770235179,0.98126618,11.000171,1.140015594,0.0,10.6581746,5.949222603,6.337850774,7.180269439,8.667851957,0.90279791,1.945093784,4.216102586,0.0,0.465203204,2.99093979,3.850793263,1.292602759,2.1474191,15.32850622,1.596877222,0.197976404,3.686327551,0.0,16.54935579,14.97240174,2.594950279,0.0,2.895425138,0.959756768,0.689257967,0.388064918,2
R_JS030_FPKM,0.0,3.987022816,0.394754521,0.0,1.475002806,0.0,2.831078797,3.426396286,0.377996075,1.154685415,1.907980186,3.390487515,0.0,1.983543758,3.398098663,1.232848735,1.154685415,0.642795464,12.99128553,12.32914518,4.140965558,1.1589797,5.623720588,3.856915056,3.017041178,3.864588843,2.904856436,3.71377562,5.319636013,0.616424368,0.0,0.403703616,0.0,0.0,6.015722559,0.0,4.210144352,2.568605412,2.817570423,4.924804785,4.542777872,0.0,2.246966892,0.0,1.391925992,3.432381146,0.0,1.381640824,1.763365551,0.592131782,6.074618597,0.408852897,3.663550002,3.511282651,12.90039152,0.0,0.188553336,2.30937083,2.392293108,3.977443652,18.43399521,14.51796351,3.158232761,0.0,5.072048129,2.04891054,3.24160188,6.678152361,0.237789815,0.0,4.949759823,0.422876875,4.230242922,0.421764041,0.405747685,0.861668471,5.195995458,3.603679529,0.0,6.662447755,2.880291054,2.763511005,3.242617225,4.861434135,0.475579631,2.459595472,5.1260871,0.0,1.960493402,3.601804778,5.274921972,4.994485857,0.754213344,11.38933767,1.261971147,0.0,0.817705794,0.0,12.3441443,5.737102912,1.682628195,0.77990431,2.033887508,0.252792327,0.968400819,0.0,2
R_JS031_FPKM,0.202858286,4.440910911,0.0,0.0,0.54759292,0.0,0.727643852,24.1710796,0.631539947,0.514453291,1.328238778,0.858246595,0.785257882,1.104673835,2.050252058,0.980853252,1.543359872,1.909254458,7.322280594,33.35106041,3.255881517,1.659942317,1.789626986,3.023152478,2.310417348,4.757623939,1.52251848,3.048049539,4.205056698,0.228865759,0.0,0.0,0.0,0.0,12.68347195,0.0,0.646794536,2.479578344,1.492022056,2.825834727,2.205629722,0.0,1.25127541,0.259469901,1.993578366,0.664861422,1.040905492,0.0,2.400800423,0.879385674,4.163893885,1.138490381,2.550484935,2.300695173,20.02968235,0.0,0.840071961,2.829761882,1.77627156,4.102085323,2.593668327,3.557538909,0.0,0.0,5.197516769,10.3970171,18.2537351,1.983503242,0.264859483,0.0,2.100179904,0.942033202,3.141305041,0.0,0.677906171,0.959759633,5.787511376,2.484887933,0.0,8.268966096,0.943526912,2.821630382,5.159760912,2.625396328,0.0,4.794127448,1.903346966,0.255752567,0.545918324,0.501447449,1.80774979,0.758563563,1.470125933,4.382399329,0.0,0.0,10.24712722,0.0,7.638640936,2.795750136,0.937088146,0.868687551,1.132711242,0.0,0.808981685,0.455396153,2
R_JS032_FPKM,1.404692582,0.683354531,0.507393975,0.0,0.526619961,0.0,0.559787918,6.52486334,1.133751121,0.0,0.817584885,7.659801805,0.0,1.529863208,1.94129896,0.905632488,1.385332782,0.183549982,8.450218804,13.01790092,4.383557145,3.972935488,2.753822585,1.101719672,2.585353439,2.265921974,1.464331138,7.034931041,4.411681021,0.88040055,0.0,0.345980506,0.0,0.0,3.12997796,0.0,1.741704621,2.788111196,3.087400315,7.289477179,6.188670727,0.0,4.974071799,0.0,1.022488293,0.767342239,4.204636445,1.924080297,0.671658977,2.368031898,2.002248699,3.328663367,0.981017756,0.884938697,2.512506142,0.37734687,0.323186496,1.187500813,1.708386328,4.418403036,11.4734042,10.20161086,0.0,0.0,3.477174008,4.097131536,1.851835258,3.624544555,0.0,0.0,2.221820579,0.0,2.215304976,0.0,0.0,0.590771014,8.049072173,1.764596767,0.0,1.468087259,0.725911659,2.36800773,2.778786706,4.797083098,0.407579409,0.878148887,2.342804289,0.0,0.0,0.385826575,1.390929223,0.972680495,0.807896976,10.4697765,0.901197414,0.0,1.226302233,0.0,5.037298379,3.687230995,2.523414569,3.676004851,2.963151724,0.0,0.0,0.875908711,2
R_JS033_FPKM,0.0,3.18293496,0.420167627,0.0,0.65416148,0.0,0.463554502,1.823695212,0.603597236,0.491608232,4.316113681,5.905800866,0.0,1.266956575,3.767937649,1.31231064,3.687434738,1.140409852,15.16178741,20.15449336,5.44495535,1.586313397,5.131116637,3.801519981,0.602177007,1.299112833,4.183506723,7.282144583,2.922648877,2.406060874,0.0,0.0,0.0,0.0,5.488781604,0.0,1.081705328,2.551899506,5.310065167,3.653751682,8.183404716,0.0,1.594482506,0.0,1.693395813,3.971420316,1.492275382,1.103125983,1.668553821,1.050525332,7.212328929,3.699526012,6.093293456,5.496527602,5.201591975,0.0,0.0,1.229144913,4.668476322,3.76344768,6.403155365,4.945206614,0.0,0.0,3.887253372,3.635056403,5.942703743,6.397891017,0.0,0.0,4.767065451,2.250729734,4.502830153,0.673487442,0.0,2.201507338,8.083801763,2.374629116,0.0,11.75236088,0.721484988,4.167282175,3.122933051,5.174800041,0.0,1.090826815,2.546458356,0.488790993,1.304321971,1.677250959,2.807472905,1.691505216,1.404944332,5.951526528,0.0,0.222232217,1.740914573,0.491608232,13.13999319,7.633540411,1.791177199,0.207633021,2.81459847,0.807335104,1.803931545,0.0,2
